ObservationDate,Country.Region,Confirmed,Deaths,Recovered,
4/5/20,Ethiopia,43,2,4,
4/6/20,Ethiopia,44,2,4,
4/7/20,Ethiopia,52,2,4,
4/8/20,Ethiopia,55,2,4,
4/9/20,Ethiopia,56,2,4,
4/10/20,Ethiopia,65,3,4,
4/11/20,Ethiopia,69,3,10,
4/12/20,Ethiopia,71,3,10,
4/13/20,Ethiopia,74,3,14,
4/14/20,Ethiopia,82,3,14,
4/15/20,Ethiopia,85,3,15,
4/16/20,Ethiopia,92,3,15,
4/17/20,Ethiopia,96,3,15,
4/18/20,Ethiopia,105,3,16,
4/19/20,Ethiopia,108,3,16,
4/20/20,Ethiopia,111,3,16,
4/21/20,Ethiopia,114,3,16,
3/4/20,Faroe Islands,1,0,0,
3/5/20,Faroe Islands,1,0,0,
3/6/20,Faroe Islands,1,0,0,
3/7/20,Faroe Islands,1,0,0,
3/8/20,Faroe Islands,2,0,0,
3/9/20,Faroe Islands,2,0,0,
3/10/20,Faroe Islands,2,0,0,
3/19/20,Fiji,1,0,0,
3/20/20,Fiji,1,0,0,
3/21/20,Fiji,1,0,0,
3/22/20,Fiji,2,0,0,
3/23/20,Fiji,3,0,0,
3/24/20,Fiji,4,0,0,
3/25/20,Fiji,5,0,0,
3/26/20,Fiji,5,0,0,
3/27/20,Fiji,5,0,0,
3/28/20,Fiji,5,0,0,
3/29/20,Fiji,5,0,0,
3/30/20,Fiji,5,0,0,
3/31/20,Fiji,5,0,0,
4/1/20,Fiji,5,0,0,
4/2/20,Fiji,7,0,0,
4/3/20,Fiji,7,0,0,
4/4/20,Fiji,12,0,0,
4/5/20,Fiji,12,0,0,
4/6/20,Fiji,14,0,0,
4/7/20,Fiji,15,0,0,
4/8/20,Fiji,15,0,0,
4/9/20,Fiji,15,0,0,
4/10/20,Fiji,16,0,0,
4/11/20,Fiji,16,0,0,
4/12/20,Fiji,16,0,0,
4/13/20,Fiji,16,0,0,
4/14/20,Fiji,16,0,0,
4/15/20,Fiji,16,0,0,
4/16/20,Fiji,17,0,0,
4/17/20,Fiji,17,0,0,
4/18/20,Fiji,17,0,0,
4/19/20,Fiji,17,0,0,
4/20/20,Fiji,18,0,3,
4/21/20,Fiji,18,0,3,
1/29/20,Finland,1,0,0,
1/30/20,Finland,1,0,0,
1/31/20,Finland,1,0,0,
2/1/20,Finland,1,0,0,
2/2/20,Finland,1,0,0,
2/3/20,Finland,1,0,0,
2/4/20,Finland,1,0,0,
2/5/20,Finland,1,0,0,
2/6/20,Finland,1,0,0,
2/7/20,Finland,1,0,0,
2/8/20,Finland,1,0,0,
2/9/20,Finland,1,0,0,
2/10/20,Finland,1,0,0,
2/11/20,Finland,1,0,0,
2/12/20,Finland,1,0,1,
2/13/20,Finland,1,0,1,
2/14/20,Finland,1,0,1,
2/15/20,Finland,1,0,1,
2/16/20,Finland,1,0,1,
2/17/20,Finland,1,0,1,
2/18/20,Finland,1,0,1,
2/19/20,Finland,1,0,1,
2/20/20,Finland,1,0,1,
2/21/20,Finland,1,0,1,
2/22/20,Finland,1,0,1,
2/23/20,Finland,1,0,1,
2/24/20,Finland,1,0,1,
2/25/20,Finland,1,0,1,
2/26/20,Finland,2,0,1,
2/27/20,Finland,2,0,1,
2/28/20,Finland,2,0,1,
2/29/20,Finland,3,0,1,
3/1/20,Finland,6,0,1,
3/2/20,Finland,6,0,1,
3/3/20,Finland,6,0,1,
3/4/20,Finland,6,0,1,
3/5/20,Finland,12,0,1,
3/6/20,Finland,15,0,1,
3/7/20,Finland,15,0,1,
3/8/20,Finland,23,0,1,
3/9/20,Finland,30,0,1,
3/10/20,Finland,40,0,1,
3/11/20,Finland,59,0,1,
3/12/20,Finland,59,0,1,
3/13/20,Finland,155,0,1,
3/14/20,Finland,225,0,1,
3/15/20,Finland,244,0,10,
3/16/20,Finland,277,0,10,
3/17/20,Finland,321,0,10,
3/18/20,Finland,336,0,10,
3/19/20,Finland,400,0,10,
3/20/20,Finland,450,0,10,
3/21/20,Finland,523,1,10,
3/22/20,Finland,626,1,10,
3/23/20,Finland,700,1,10,
3/24/20,Finland,792,1,10,
3/25/20,Finland,880,3,10,
3/26/20,Finland,958,5,10,
3/27/20,Finland,1041,7,10,
3/28/20,Finland,1167,9,10,
3/29/20,Finland,1240,11,10,
3/30/20,Finland,1352,13,10,
3/31/20,Finland,1418,17,10,
4/1/20,Finland,1446,17,10,
4/2/20,Finland,1518,19,300,
4/3/20,Finland,1615,20,300,
4/4/20,Finland,1882,25,300,
4/5/20,Finland,1927,28,300,
4/6/20,Finland,2176,27,300,
4/7/20,Finland,2308,34,300,
4/8/20,Finland,2487,40,300,
4/9/20,Finland,2605,42,300,
4/10/20,Finland,2769,48,300,
4/11/20,Finland,2905,49,300,
4/12/20,Finland,2974,56,300,
4/13/20,Finland,3064,59,300,
4/14/20,Finland,3161,64,300,
4/15/20,Finland,3237,72,300,
4/16/20,Finland,3369,75,1700,
4/17/20,Finland,3489,82,1700,
4/18/20,Finland,3681,90,1700,
4/19/20,Finland,3783,94,1700,
4/20/20,Finland,3868,98,2000,
4/21/20,Finland,4014,141,2000,
1/24/20,France,2,0,0,
1/25/20,France,3,0,0,
1/26/20,France,3,0,0,
1/27/20,France,3,0,0,
1/28/20,France,4,0,0,
1/29/20,France,5,0,0,
1/30/20,France,5,0,0,
1/31/20,France,5,0,0,
2/1/20,France,6,0,0,
2/2/20,France,6,0,0,
2/3/20,France,6,0,0,
2/4/20,France,6,0,0,
2/5/20,France,6,0,0,
2/6/20,France,6,0,0,
2/7/20,France,6,0,0,
2/8/20,France,11,0,0,
2/9/20,France,11,0,0,
2/10/20,France,11,0,0,
2/11/20,France,11,0,0,
2/12/20,France,11,0,2,
2/13/20,France,11,0,2,
2/14/20,France,11,0,2,
2/15/20,France,12,1,4,
2/16/20,France,12,1,4,
2/17/20,France,12,1,4,
2/18/20,France,12,1,4,
2/19/20,France,12,1,4,
2/20/20,France,12,1,4,
2/21/20,France,12,1,4,
2/22/20,France,12,1,4,
2/23/20,France,12,1,4,
2/24/20,France,12,1,4,
2/25/20,France,14,1,11,
2/26/20,France,18,2,11,
2/27/20,France,38,2,11,
2/28/20,France,57,2,11,
2/29/20,France,100,2,12,
3/1/20,France,130,2,12,
3/2/20,France,191,3,12,
3/3/20,France,204,4,12,
3/4/20,France,285,4,12,
3/5/20,France,377,6,12,
3/6/20,France,653,9,12,
3/7/20,France,949,11,12,
3/8/20,France,1126,19,12,
3/9/20,France,1209,19,12,
3/10/20,France,1784,33,12,
3/11/20,France,2284,48,12,
3/12/20,France,2284,48,12,
3/13/20,France,3667,79,12,
3/14/20,France,4480,91,12,
3/15/20,France,4513,91,12,
3/16/20,France,6650,148,12,
3/17/20,France,7683,148,12,
3/18/20,France,9052,148,12,
3/19/20,France,10886,243,12,
3/20/20,France,12632,450,12,
3/21/20,France,14308,562,12,
3/22/20,France,16214,676,2201,
3/23/20,France,20123,862,2207,
3/24/20,France,22622,1102,3288,
3/25/20,France,25600,1333,3907,
3/26/20,France,29551,1698,4955,
3/27/20,France,33402,1997,5707,
3/28/20,France,38105,2317,5724,
3/29/20,France,40708,2611,7226,
3/30/20,France,45170,3030,7964,
3/31/20,France,52827,3532,9513,
4/1/20,France,57749,4043,11053,
4/2/20,France,59929,5398,12548,
4/3/20,France,65202,6520,14135,
4/4/20,France,90848,7574,15572,
4/5/20,France,93773,8093,16349,
4/6/20,France,98963,8926,17428,
4/7/20,France,110065,10343,19523,
4/8/20,France,113959,10887,21452,
4/9/20,France,118781,12228,23413,
4/10/20,France,125931,13215,25195,
4/11/20,France,130727,13851,26663,
4/12/20,France,133670,14412,27469,
4/13/20,France,137875,14986,28001,
4/14/20,France,131361,15748,29098,
4/15/20,France,134582,17188,31470,
4/16/20,France,147091,17941,33327,
4/17/20,France,149130,18703,35006,
4/18/20,France,149149,19345,36587,
4/19/20,France,154097,19744,37183,
4/20/20,France,156480,20292,38036,
4/21/20,France,159297,20829,39819,
3/7/20,French Guiana,5,0,0,
3/8/20,French Guiana,5,0,0,
3/9/20,French Guiana,5,0,0,
3/10/20,French Guiana,5,0,0,
3/11/20,French Guiana,5,0,0,
3/12/20,French Guiana,5,0,0,
3/13/20,French Guiana,5,0,0,
3/14/20,French Guiana,5,0,0,
3/16/20,French Guiana,11,0,0,
3/17/20,French Guiana,11,0,0,
3/18/20,French Guiana,11,0,0,
3/19/20,French Guiana,11,0,0,
3/20/20,French Guiana,15,0,0,
3/21/20,French Guiana,18,0,6,
3/14/20,Gabon,1,0,0,
3/15/20,Gabon,1,0,0,
3/16/20,Gabon,1,0,0,
3/17/20,Gabon,1,0,0,
3/18/20,Gabon,1,0,0,
3/19/20,Gabon,1,0,0,
3/20/20,Gabon,3,1,0,
3/21/20,Gabon,4,1,0,
3/22/20,Gabon,5,1,0,
3/23/20,Gabon,5,1,0,
3/24/20,Gabon,6,1,0,
3/25/20,Gabon,6,1,0,
3/26/20,Gabon,7,1,0,
3/27/20,Gabon,7,1,0,
3/28/20,Gabon,7,1,0,
3/29/20,Gabon,7,1,0,
3/30/20,Gabon,7,1,0,
3/31/20,Gabon,16,1,0,
4/1/20,Gabon,18,1,0,
4/2/20,Gabon,21,1,0,
4/3/20,Gabon,21,1,1,
4/4/20,Gabon,21,1,1,
4/5/20,Gabon,21,1,1,
4/6/20,Gabon,24,1,1,
4/7/20,Gabon,30,1,1,
4/8/20,Gabon,34,1,1,
4/9/20,Gabon,44,1,1,
4/10/20,Gabon,44,1,1,
4/11/20,Gabon,46,1,1,
4/12/20,Gabon,49,1,1,
4/13/20,Gabon,57,1,1,
4/14/20,Gabon,57,1,1,
4/15/20,Gabon,80,1,4,
4/16/20,Gabon,80,1,4,
4/17/20,Gabon,108,1,7,
4/18/20,Gabon,108,1,7,
4/19/20,Gabon,109,1,7,
4/20/20,Gabon,120,1,7,
4/21/20,Gabon,156,1,16,
3/22/20,Gambia,1,0,0,
3/23/20,Gambia,2,1,0,
3/24/20,Gambia,3,1,0,
3/25/20,Gambia,3,1,0,
3/26/20,Gambia,3,1,0,
3/27/20,Gambia,3,1,0,
3/28/20,Gambia,3,1,0,
3/29/20,Gambia,4,1,0,
3/30/20,Gambia,4,1,0,
3/31/20,Gambia,4,1,0,
4/1/20,Gambia,4,1,2,
4/2/20,Gambia,4,1,2,
4/3/20,Gambia,4,1,2,
4/4/20,Gambia,4,1,2,
4/5/20,Gambia,4,1,2,
4/6/20,Gambia,4,1,2,
4/7/20,Gambia,4,1,2,
4/8/20,Gambia,4,1,2,
4/9/20,Gambia,4,1,2,
4/10/20,Gambia,4,1,2,
4/11/20,Gambia,9,1,2,
4/12/20,Gambia,9,1,2,
4/13/20,Gambia,9,1,2,
4/14/20,Gambia,9,1,2,
4/15/20,Gambia,9,1,2,
4/16/20,Gambia,9,1,2,
4/17/20,Gambia,9,1,2,
4/18/20,Gambia,9,1,2,
4/19/20,Gambia,10,1,2,
4/20/20,Gambia,10,1,2,
4/21/20,Gambia,10,1,2,
3/18/20,Gambia, The,1,0,0
3/19/20,Gambia, The,1,0,0
3/20/20,Gambia, The,1,0,0
3/21/20,Gambia, The,1,0,0
2/26/20,Georgia,1,0,0,
2/27/20,Georgia,1,0,0,
2/28/20,Georgia,1,0,0,
2/29/20,Georgia,1,0,0,
3/1/20,Georgia,3,0,0,
3/2/20,Georgia,3,0,0,
3/3/20,Georgia,3,0,0,
3/4/20,Georgia,3,0,0,
3/5/20,Georgia,4,0,0,
3/6/20,Georgia,4,0,0,
3/7/20,Georgia,4,0,0,
3/8/20,Georgia,13,0,0,
3/9/20,Georgia,15,0,0,
3/10/20,Georgia,15,0,0,
3/11/20,Georgia,24,0,0,
3/12/20,Georgia,24,0,0,
3/13/20,Georgia,25,0,0,
3/14/20,Georgia,30,0,0,
3/15/20,Georgia,33,0,0,
3/16/20,Georgia,33,0,1,
3/17/20,Georgia,34,0,1,
3/18/20,Georgia,38,0,1,
3/19/20,Georgia,40,0,1,
3/20/20,Georgia,43,0,1,
3/21/20,Georgia,49,0,1,
3/22/20,Georgia,54,0,1,
3/23/20,Georgia,61,0,8,
3/24/20,Georgia,70,0,9,
3/25/20,Georgia,75,0,10,
3/26/20,Georgia,79,0,11,
3/27/20,Georgia,83,0,14,
3/28/20,Georgia,90,0,14,
3/29/20,Georgia,91,0,18,
3/30/20,Georgia,103,0,20,
3/31/20,Georgia,110,0,21,
4/1/20,Georgia,117,0,23,
4/2/20,Georgia,134,0,26,
4/3/20,Georgia,155,0,28,
4/4/20,Georgia,162,1,36,
4/5/20,Georgia,174,2,36,
4/6/20,Georgia,188,2,39,
4/7/20,Georgia,196,3,46,
4/8/20,Georgia,211,3,50,
4/9/20,Georgia,218,3,51,
4/10/20,Georgia,234,3,54,
4/11/20,Georgia,242,3,60,
4/12/20,Georgia,257,3,67,
4/13/20,Georgia,272,3,68,
4/14/20,Georgia,300,3,69,
4/15/20,Georgia,306,3,71,
4/16/20,Georgia,348,3,76,
4/17/20,Georgia,370,3,79,
4/18/20,Georgia,388,4,86,
4/19/20,Georgia,394,4,93,
4/20/20,Georgia,402,4,95,
4/21/20,Georgia,408,4,97,
1/28/20,Germany,4,0,0,
1/29/20,Germany,4,0,0,
1/30/20,Germany,4,0,0,
1/31/20,Germany,5,0,0,
2/1/20,Germany,8,0,0,
2/2/20,Germany,10,0,0,
2/3/20,Germany,12,0,0,
2/4/20,Germany,12,0,0,
2/5/20,Germany,12,0,0,
2/6/20,Germany,12,0,0,
2/7/20,Germany,13,0,0,
2/8/20,Germany,13,0,0,
2/9/20,Germany,14,0,0,
2/10/20,Germany,14,0,0,
2/11/20,Germany,16,0,0,
2/12/20,Germany,16,0,0,
2/13/20,Germany,16,0,1,
2/14/20,Germany,16,0,1,
2/15/20,Germany,16,0,1,
2/16/20,Germany,16,0,1,
2/17/20,Germany,16,0,1,
2/18/20,Germany,16,0,12,
2/19/20,Germany,16,0,12,
2/20/20,Germany,16,0,12,
2/21/20,Germany,16,0,14,
2/22/20,Germany,16,0,14,
2/23/20,Germany,16,0,14,
2/24/20,Germany,16,0,14,
2/25/20,Germany,17,0,14,
2/26/20,Germany,27,0,15,
2/27/20,Germany,46,0,16,
2/28/20,Germany,48,0,16,
2/29/20,Germany,79,0,16,
3/1/20,Germany,130,0,16,
3/2/20,Germany,159,0,16,
3/3/20,Germany,196,0,16,
3/4/20,Germany,262,0,16,
3/5/20,Germany,482,0,16,
3/6/20,Germany,670,0,17,
3/7/20,Germany,799,0,18,
3/8/20,Germany,1040,0,18,
3/9/20,Germany,1176,2,18,
3/10/20,Germany,1457,2,18,
3/11/20,Germany,1908,3,25,
3/12/20,Germany,2078,3,25,
3/13/20,Germany,3675,7,46,
3/14/20,Germany,4585,9,46,
3/15/20,Germany,5795,11,46,
3/16/20,Germany,7272,17,67,
3/17/20,Germany,9257,24,67,
3/18/20,Germany,12327,28,105,
3/19/20,Germany,15320,44,113,
3/20/20,Germany,19848,67,180,
3/21/20,Germany,22213,84,233,
3/22/20,Germany,24873,94,266,
3/23/20,Germany,29056,123,453,
3/24/20,Germany,32986,157,3243,
3/25/20,Germany,37323,206,3547,
3/26/20,Germany,43938,267,5673,
3/27/20,Germany,50871,342,6658,
3/28/20,Germany,57695,433,8481,
3/29/20,Germany,62095,533,9211,
3/30/20,Germany,66885,645,13500,
3/31/20,Germany,71808,775,16100,
4/1/20,Germany,77872,920,18700,
4/2/20,Germany,84794,1107,22440,
4/3/20,Germany,91159,1275,24575,
4/4/20,Germany,96092,1444,26400,
4/5/20,Germany,100123,1584,28700,
4/6/20,Germany,103374,1810,28700,
4/7/20,Germany,107663,2016,36081,
4/8/20,Germany,113296,2349,46300,
4/9/20,Germany,118181,2607,52407,
4/10/20,Germany,122171,2767,53913,
4/11/20,Germany,124908,2736,57400,
4/12/20,Germany,127854,3022,60300,
4/13/20,Germany,130072,3194,64300,
4/14/20,Germany,131359,3294,68200,
4/15/20,Germany,134753,3804,72600,
4/16/20,Germany,137698,4052,77000,
4/17/20,Germany,141397,4352,83114,
4/18/20,Germany,143342,4459,85400,
4/19/20,Germany,145184,4586,88000,
4/20/20,Germany,147065,4862,91500,
4/21/20,Germany,148291,5033,95200,
3/14/20,Ghana,3,0,0,
3/15/20,Ghana,6,0,0,
3/16/20,Ghana,6,0,0,
3/17/20,Ghana,7,0,0,
3/18/20,Ghana,7,0,0,
3/19/20,Ghana,11,0,0,
3/20/20,Ghana,16,0,0,
3/21/20,Ghana,19,1,0,
3/22/20,Ghana,23,1,0,
3/23/20,Ghana,27,2,0,
3/24/20,Ghana,53,2,0,
3/25/20,Ghana,93,4,0,
3/26/20,Ghana,132,4,1,
3/27/20,Ghana,137,4,2,
3/28/20,Ghana,141,5,2,
3/29/20,Ghana,152,5,2,
3/30/20,Ghana,152,5,2,
3/31/20,Ghana,161,5,31,
4/1/20,Ghana,195,5,31,
4/2/20,Ghana,204,5,31,
4/3/20,Ghana,205,5,31,
4/4/20,Ghana,205,5,31,
4/5/20,Ghana,214,5,31,
4/6/20,Ghana,214,5,31,
4/7/20,Ghana,287,5,31,
4/8/20,Ghana,313,6,34,
4/9/20,Ghana,378,6,3,
4/10/20,Ghana,378,6,4,
4/11/20,Ghana,408,8,4,
4/12/20,Ghana,566,8,4,
4/13/20,Ghana,566,8,4,
4/14/20,Ghana,636,8,17,
4/15/20,Ghana,636,8,17,
4/16/20,Ghana,641,8,83,
4/17/20,Ghana,641,8,83,
4/18/20,Ghana,834,9,99,
4/19/20,Ghana,1042,9,99,
4/20/20,Ghana,1042,9,99,
4/21/20,Ghana,1042,9,99,
3/4/20,Gibraltar,1,0,0,
3/5/20,Gibraltar,1,0,0,
3/6/20,Gibraltar,1,0,0,
3/7/20,Gibraltar,1,0,0,
3/8/20,Gibraltar,1,0,0,
3/9/20,Gibraltar,1,0,0,
3/10/20,Gibraltar,1,0,1,
2/26/20,Greece,1,0,0,
2/27/20,Greece,3,0,0,
2/28/20,Greece,4,0,0,
2/29/20,Greece,4,0,0,
3/1/20,Greece,7,0,0,
3/2/20,Greece,7,0,0,
3/3/20,Greece,7,0,0,
3/4/20,Greece,9,0,0,
3/5/20,Greece,31,0,0,
3/6/20,Greece,45,0,0,
3/7/20,Greece,46,0,0,
3/8/20,Greece,73,0,0,
3/9/20,Greece,73,0,0,
3/10/20,Greece,89,0,0,
3/11/20,Greece,99,1,0,
3/12/20,Greece,99,1,0,
3/13/20,Greece,190,1,0,
3/14/20,Greece,228,3,8,
3/15/20,Greece,331,4,8,
3/16/20,Greece,331,4,8,
3/17/20,Greece,387,5,8,
3/18/20,Greece,418,5,8,
3/19/20,Greece,418,6,8,
3/20/20,Greece,495,6,19,
3/21/20,Greece,530,13,19,
3/22/20,Greece,624,15,19,
3/23/20,Greece,695,17,29,
3/24/20,Greece,743,20,29,
3/25/20,Greece,821,22,36,
3/26/20,Greece,892,26,36,
3/27/20,Greece,966,28,52,
3/28/20,Greece,1061,32,52,
3/29/20,Greece,1156,38,52,
3/30/20,Greece,1212,43,52,
3/31/20,Greece,1314,49,52,
4/1/20,Greece,1415,50,52,
4/2/20,Greece,1544,53,61,
4/3/20,Greece,1613,63,78,
4/4/20,Greece,1673,68,78,
4/5/20,Greece,1735,73,78,
4/6/20,Greece,1755,79,269,
4/7/20,Greece,1832,81,269,
4/8/20,Greece,1884,83,269,
4/9/20,Greece,1955,87,269,
4/10/20,Greece,2011,92,269,
4/11/20,Greece,2081,93,269,
4/12/20,Greece,2114,98,269,
4/13/20,Greece,2145,99,269,
4/14/20,Greece,2170,101,269,
4/15/20,Greece,2192,102,269,
4/16/20,Greece,2207,105,269,
4/17/20,Greece,2224,108,269,
4/18/20,Greece,2235,110,269,
4/19/20,Greece,2235,113,269,
4/20/20,Greece,2245,116,269,
4/21/20,Greece,2401,121,577,
3/16/20,Greenland,1,0,0,
3/17/20,Greenland,1,0,0,
3/18/20,Greenland,1,0,0,
3/19/20,Greenland,0,0,0,
3/20/20,Greenland,0,0,0,
3/21/20,Greenland,0,0,0,
3/22/20,Grenada,1,0,0,
3/23/20,Grenada,1,0,0,
3/24/20,Grenada,1,0,0,
3/25/20,Grenada,1,0,0,
3/26/20,Grenada,7,0,0,
3/27/20,Grenada,7,0,0,
3/28/20,Grenada,7,0,0,
3/29/20,Grenada,9,0,0,
3/30/20,Grenada,9,0,0,
3/31/20,Grenada,9,0,0,
4/1/20,Grenada,9,0,0,
4/2/20,Grenada,10,0,0,
4/3/20,Grenada,12,0,0,
4/4/20,Grenada,12,0,0,
4/5/20,Grenada,12,0,0,
4/6/20,Grenada,12,0,0,
4/7/20,Grenada,12,0,0,
4/8/20,Grenada,12,0,0,
4/9/20,Grenada,12,0,0,
4/10/20,Grenada,14,0,0,
4/11/20,Grenada,14,0,0,
4/12/20,Grenada,14,0,0,
4/13/20,Grenada,14,0,0,
4/14/20,Grenada,14,0,0,
4/15/20,Grenada,14,0,0,
4/16/20,Grenada,14,0,0,
4/17/20,Grenada,14,0,6,
4/18/20,Grenada,14,0,6,
4/19/20,Grenada,14,0,6,
4/20/20,Grenada,14,0,6,
4/21/20,Grenada,14,0,6,
3/13/20,Guadeloupe,1,0,0,
3/14/20,Guadeloupe,1,0,0,
3/15/20,Guadeloupe,3,0,0,
3/16/20,Guadeloupe,6,0,0,
3/17/20,Guadeloupe,18,0,0,
3/18/20,Guadeloupe,27,0,0,
3/19/20,Guadeloupe,33,0,0,
3/20/20,Guadeloupe,45,0,0,
3/21/20,Guadeloupe,53,0,0,
3/16/20,Guam,3,0,0,
3/17/20,Guam,3,0,0,
3/18/20,Guam,0,0,0,
3/19/20,Guam,0,0,0,
3/20/20,Guam,0,0,0,
3/21/20,Guam,0,0,0,
3/14/20,Guatemala,1,0,0,
3/15/20,Guatemala,1,0,0,
3/16/20,Guatemala,2,1,0,
3/17/20,Guatemala,6,1,0,
3/18/20,Guatemala,6,1,0,
3/19/20,Guatemala,9,1,0,
3/20/20,Guatemala,12,1,0,
3/21/20,Guatemala,17,1,0,
3/22/20,Guatemala,19,1,0,
3/23/20,Guatemala,20,1,0,
3/24/20,Guatemala,21,1,0,
3/25/20,Guatemala,24,1,4,
3/26/20,Guatemala,25,1,4,
3/27/20,Guatemala,28,1,4,
3/28/20,Guatemala,34,1,10,
3/29/20,Guatemala,34,1,10,
3/30/20,Guatemala,36,1,10,
3/31/20,Guatemala,38,1,12,
4/1/20,Guatemala,39,1,12,
4/2/20,Guatemala,47,1,12,
4/3/20,Guatemala,50,1,12,
4/4/20,Guatemala,61,2,15,
4/5/20,Guatemala,61,2,15,
4/6/20,Guatemala,70,3,15,
4/7/20,Guatemala,77,3,17,
4/8/20,Guatemala,87,3,17,
4/9/20,Guatemala,95,3,17,
4/10/20,Guatemala,126,3,17,
4/11/20,Guatemala,137,3,19,
4/12/20,Guatemala,155,5,19,
4/13/20,Guatemala,156,5,19,
4/14/20,Guatemala,167,5,19,
4/15/20,Guatemala,180,5,19,
4/16/20,Guatemala,196,5,19,
4/17/20,Guatemala,214,7,21,
4/18/20,Guatemala,235,7,21,
4/19/20,Guatemala,257,7,21,
4/20/20,Guatemala,289,7,21,
4/21/20,Guatemala,294,7,24,
3/14/20,Guernsey,1,0,0,
3/15/20,Guernsey,1,0,0,
3/16/20,Guernsey,1,0,0,
3/17/20,Guernsey,0,0,0,
3/18/20,Guernsey,0,0,0,
3/19/20,Guernsey,0,0,0,
3/20/20,Guernsey,0,0,0,
3/21/20,Guernsey,0,0,0,
3/13/20,Guinea,1,0,0,
3/14/20,Guinea,1,0,0,
3/15/20,Guinea,1,0,0,
3/16/20,Guinea,1,0,0,
3/17/20,Guinea,1,0,0,
3/18/20,Guinea,1,0,0,
3/19/20,Guinea,1,0,0,
3/20/20,Guinea,1,0,0,
3/21/20,Guinea,2,0,0,
3/22/20,Guinea,2,0,0,
3/23/20,Guinea,4,0,0,
3/24/20,Guinea,4,0,0,
3/25/20,Guinea,4,0,0,
3/26/20,Guinea,4,0,0,
3/27/20,Guinea,8,0,0,
3/28/20,Guinea,8,0,0,
3/29/20,Guinea,16,0,0,
3/30/20,Guinea,22,0,0,
3/31/20,Guinea,22,0,0,
4/1/20,Guinea,30,0,0,
4/2/20,Guinea,52,0,0,
4/3/20,Guinea,73,0,2,
4/4/20,Guinea,111,0,5,
4/5/20,Guinea,121,0,5,
4/6/20,Guinea,128,0,5,
4/7/20,Guinea,144,0,5,
4/8/20,Guinea,164,0,5,
4/9/20,Guinea,194,0,11,
4/10/20,Guinea,212,0,15,
4/11/20,Guinea,250,0,17,
4/12/20,Guinea,250,0,17,
4/13/20,Guinea,319,0,17,
4/14/20,Guinea,363,0,31,
4/15/20,Guinea,404,1,31,
4/16/20,Guinea,438,1,49,
4/17/20,Guinea,477,3,59,
4/18/20,Guinea,518,3,65,
4/19/20,Guinea,579,5,87,
4/20/20,Guinea,622,5,122,
4/21/20,Guinea,688,6,127,
3/25/20,Guinea-Bissau,2,0,0,
3/26/20,Guinea-Bissau,2,0,0,
3/27/20,Guinea-Bissau,2,0,0,
3/28/20,Guinea-Bissau,2,0,0,
3/29/20,Guinea-Bissau,2,0,0,
3/30/20,Guinea-Bissau,8,0,0,
3/31/20,Guinea-Bissau,8,0,0,
4/1/20,Guinea-Bissau,9,0,0,
4/2/20,Guinea-Bissau,9,0,0,
4/3/20,Guinea-Bissau,15,0,0,
4/4/20,Guinea-Bissau,18,0,0,
4/5/20,Guinea-Bissau,18,0,0,
4/6/20,Guinea-Bissau,18,0,0,
4/7/20,Guinea-Bissau,33,0,0,
4/8/20,Guinea-Bissau,33,0,0,
4/9/20,Guinea-Bissau,36,0,0,
4/10/20,Guinea-Bissau,36,0,0,
4/11/20,Guinea-Bissau,38,0,0,
4/12/20,Guinea-Bissau,38,0,0,
4/13/20,Guinea-Bissau,38,0,0,
4/14/20,Guinea-Bissau,38,0,0,
4/15/20,Guinea-Bissau,43,0,0,
4/16/20,Guinea-Bissau,43,0,0,
4/17/20,Guinea-Bissau,43,0,0,
4/18/20,Guinea-Bissau,46,0,0,
4/19/20,Guinea-Bissau,50,0,3,
4/20/20,Guinea-Bissau,50,0,3,
4/21/20,Guinea-Bissau,50,0,3,
3/12/20,Guyana,1,1,0,
3/13/20,Guyana,1,1,0,
3/14/20,Guyana,1,1,0,
3/15/20,Guyana,4,1,0,
3/16/20,Guyana,4,1,0,
3/17/20,Guyana,7,1,0,
3/18/20,Guyana,7,1,0,
3/19/20,Guyana,7,1,0,
3/20/20,Guyana,7,1,0,
3/21/20,Guyana,7,1,0,
3/22/20,Guyana,18,1,0,
3/23/20,Guyana,20,1,0,
3/24/20,Guyana,5,1,0,
3/25/20,Guyana,5,1,0,
3/26/20,Guyana,5,1,0,
3/27/20,Guyana,5,1,0,
3/28/20,Guyana,8,1,0,
3/29/20,Guyana,8,1,0,
3/30/20,Guyana,8,1,0,
3/31/20,Guyana,12,2,0,
4/1/20,Guyana,19,2,0,
4/2/20,Guyana,19,4,0,
4/3/20,Guyana,23,4,0,
4/4/20,Guyana,23,4,0,
4/5/20,Guyana,24,4,0,
4/6/20,Guyana,31,4,8,
4/7/20,Guyana,33,5,8,
4/8/20,Guyana,37,6,8,
4/9/20,Guyana,37,6,8,
4/10/20,Guyana,37,6,8,
4/11/20,Guyana,45,6,8,
4/12/20,Guyana,45,6,8,
4/13/20,Guyana,45,6,8,
4/14/20,Guyana,47,6,8,
4/15/20,Guyana,55,6,8,
4/16/20,Guyana,55,6,8,
4/17/20,Guyana,63,6,9,
4/18/20,Guyana,63,6,9,
4/19/20,Guyana,65,7,9,
4/20/20,Guyana,65,7,9,
4/21/20,Guyana,66,7,9,
3/20/20,Haiti,2,0,0,
3/21/20,Haiti,2,0,0,
