,Text
623,Coronavirus : Samsung et LG suspendront temporairement leurs usines en Inde 
624,China Wuhan Corona virus 가 맞다. 무슨 말도 안되는 Corona19 라는 용어를 갖다가 붙이냐? 중국 돈먹는 부패한 WHO가 사태의 악화를 증폭시켰다. 중국에서 발원한 코로나바이러스에 대해 전세계 국가들이 중국에 구상권을 청구해야 한다.
625,Me tomé la temperatura y acabo de descubrir que estoy más cerca de una hipotermia que del coronavirus.
626,The South Korean government plans to install around 20 phone booth style #coronavirus test facilities inside Incheon Airport to speed up the process of testing arrivals from Europe. There will be partial implementation starting Wednesday.
627,#Coronavirus
628,Coronavirus : les contrevenants aux directives du gouvernement seront poursuivis en justice 
629,"▶️ When coronavirus first started, we (researchers) all knew the solution. If every single person practiced complete, perfect social distancing for 2 weeks, we could end it (early). But there were some who didn’t and that’s why the current situation is getting prolonged. 2/"
630,US sanctions against Iran and North Korea are likely to further spread the coronavirus in these countries. There is nothing WHO does. I don't know what the WHO did for the health of people all over the world.
631,I got it! You are an American! The corona virus has come in your state...Be careful😂
632,152 people arrived in South Korea from Europe with symptoms of #coronavirus yesterday. They are isolated and being tested. Total of 1442 arrived from Europe. 90% South Koreans. 1292 with no symptoms sent to a residential facility. 5 flights from Europe expected today
633,"▪ ""WE WILL HELP N. KOREA"" U.S. willing to help countries like N. Korea and Iran in battle against COVID-19: Trump #U.S. #NorthKorea #coronavirus "
634,▪LEGAL ACTION THREAT S. Korea should take stern legal action against religious groups that ignored anti-COVID-19 order: PM #religious #coronavirus #SouthKorea
635,Yo:Este año arranco con todo El coronavirus: 
636,"(LEAD) Coronavirus : 64 nouveaux cas confirmés, 8.961 au total "
637,(LEAD) 93-year-old woman fully recovered from new coronavirus 
638,😺✏ — nao compartilhe objetos pessoais diga nao ao corona virus 
639,"Two people, a man and woman, in their 60s went to Busan to see spring flowers and then tested positive for the new coronavirus "
640,#RandPaul is first senator to test #positive for #coronavirus. 
641,#Coronavirus in N.Y.C.: Region Is Now an Epicenter of Global Pandemic. 
642,"Samsung, LG to temporarily shut down factories in India over coronavirus "
643,"I can't think of a better time to be forward-deployed on Freedom's Frontier, so I've decided to stop marking my short calendar. No need to return State-side anytime soon, G.I. #coronavirus #covid19 #SARSCoV2 #wuhanflu #코로나19 #우한폐염"
644,corona virus in english version https://youtu.be/Dv8L_Ams6-s via @YouTube
645,"Here's a graphical representation of the daily additional coronavirus cases in South Korea. A sigh of relief certainly, but this is far from the end. "
646,"13 people who recently visited France, United Kingdom, Spain, Germany, United States and Columbia tested positive for #CoronaVirus here in S.Korea as of today."
647,"#CoronaVirus confirmed cases in S.Korea by ages (Mar 23, released by GOV) Over 80s : 396(4.42%) 70-79 : 599(6.68%) 60-69 : 1,139(12.71%) 50-59 : 1,702(18.99%) 40-49 : 1,228(13.70%) 30-39 : 917(10.23%) 20-29 : 2,417(26.97%) 10-19 : 460(5.13%) 0-9 : 103(1.15%) Total : 8,961"
648,"One more service personnel tests positive for coronavirus, total at 39 "
649,eu n to vendo o jovem cafelandense falando que foi deus que mandou o coronavirus em forma de praga nao ne a veikkkkkk
650,"Is a global #recession already here, and can we survive it? Yale University Professor of Economics Larry Samuelson discussed the economic impact of COVID19 and what policymakers can do to safeguard the #economy. #arirangnews #coronavirus #larrysamuelson https://www.youtube.com/watch?v=s4SsFiWJFn0"
651,N.K. paper calls for unconditional adherence to coronavirus quarantine rules 
652,The reason South Korea had so many patients aged 20-29 with coronavirus is because of the Shincheonji Church infection - not because they are particularly susceptible. But it’s true that age range is just as likely to contract coronavirus as everyone else.
653,"Latest coronavirus update from South Korea, with context: "
654,"Sadly 7 more people have died, taking total death toll to 111. The number of people who’ve recovered from #coronavirus has risen by 257 to 3,116."
655,Abe says postponing Olympics is an option due to coronavirus 
656,"#CoronaVirus update in S.Korea(Mar 23) -64 more cases added. Total : 8,961 -Number of discharged patients aboves 3,000. Total : 3,166 -111 deaths so far."
657,"Drop in #coronavirus cases in South Korea. 64 new cases reported in last 24 hours bringing the total number of confirmed infections in the country to 8,961"
658,"(URGENT) Coronavirus : 64 nouveaux cas confirmés, 8.961 au total "
659,"(URGENT) 257 more fully recovered coronavirus patients released, total cured people at 3,166: KCDC "
660,Reported additional coronavirus cases (24h standard) in S. Korea: +64 (Mar. 22) +98 (Mar. 21) +147 (Mar. 20) +87 (Mar. 19) +152 (Mar. 18) +93 (Mar. 17) +84 (Mar. 16) +74 (Mar. 15) +76 (Mar. 14) +107 (Mar. 13) +110 (Mar. 12) +114 (Mar. 11) +242 (Mar. 10) +131 (Mar. 9)
661,"Just in: South Korea reports 64 additional cases of coronavirus yesterday (March 22), total of 8,961. "
662,"(URGENT) S. Korea confirms 7 more coronavirus deaths, raising death toll to 111: KCDC "
663,"(URGENT) S. Korea reports 64 more cases of new coronavirus, total now at 8,961 "
664,"""South Korea will take legal actions against several Protestant churches for violating the government's guidelines for preventing the massive spread of the new coronavirus, the prime minister said Monday"". "
665,A coronavirus crush. Excellent flirting by drone! 
666,"Here's an awesome piece on coronavirus' impact on the Korean economy, by my colleague Mitch S. Shin (who does not have Twitter): "
667,How Coronavirus Could Impact Seed-Stage Startup Investing https://www.cbinsights.com/research/coronavirus-seed-stage-startup-impact #covid #vc #cbinsights #startup
668,S. Korea to take legal actions against churches violating coronavirus guidelines http://yna.kr/AEN20200323002200315
669,"""The coronavirus's rampage through the Kirkland nursing home"" "
670,Coronavirus : rapatriement en vue pour les Sud-Coréens coincés au Pérou 
671,I just uploaded “Coronavirus Update - March 22/20” to #Vimeo:
672,No End to Pain in Emerging Markets Without Coronavirus Slowdown - Bloomberg https://www.bloomberg.com/news/articles/2020-03-22/no-end-to-pain-in-emerging-markets-seen-without-virus-slowdown via @GoogleNews $EDZ #EDZ #KOSPI
673,Well then corona virus dealing some karmic retrebution *to be clear I am not wishing death even on this monster.. 
674,English and Chinese Websites Now Available in Korea to Update Coronavirus Situation https://www.hapskorea.com/english-and-chinese-websites-now-available-in-korea-to-update-coronavirus-situation/ #SouthKorea #Coronavirus #COVID19
675,"""A 93-year-old South Korean woman infected with the novel coronavirus has fully recovered and been released from quarantine, city officials said Monday"". "
676,"30,000 Infant Masks Made Available at Pharmacies in Busan https://www.hapskorea.com/30000-infant-masks-made-available/ #SouthKorea #Busan #Coronavirus"
677,I know South Korea's currently all about YOLO living but this ain't it fam. Social distancing? Nah. Making love in the time of the coronavirus https://www.segye.com/newsView/20200322508707
678,Pro sports play on through coronavirus shutdown - Thanks to video games http://www.polygon.com/2020/3/21/21189449/coronavirus-sports-canceled-video-games-fifa-20-nhl-20-la-liga-carolina-hurricanes via @Polygon
679,"Remember clubs were supposedly ""adhering to new regulations,"" requiring guests to wear masks amid the coronavirus outbreak? Well, reports over the weekend found that's actually not a thing and they were letting anyone, mask/no mask, to enter. Btw, there were lines out the door "
680,Democrats doing what they do best by blocking coronavirus bill = helping President Trump get reelected in November. All while Joe Biden is playing Where's Waldo? 
681,"▪ COVID-19 IN S. KOREA * Last Updated at Mar, 23 - 09:00(KST) [NEWS] COVID-19 OUTBREAK : https://www.youtube.com/playlist?list=PLrbGky8XSVFj2l6ZAdFlRO6fMfCDWLqG6 #COVID_19 #coronavirus #SouthKorea"
682,GameStop to Close All Storefronts to Comply with U.S. Coronavirus Regulations 
683,93-year-old woman fully recovered from new coronavirus 
684,Which Country Has Flattened the Curve for the Coronavirus? - The New York Times 
685,Where the coffee never ends! #starbucks #coffee #coronavirus #remoteworking
686,"The #Coronavirus #Pandemic is generating many policy responses globally, we need #Coordinated action to #CushiontheImpact on #Vulnerable populations. Countries are acting to the cushion #Covid19 impact on progress for #GlobalGoals like #SDG1 #NoPoverty and #SDG10 ⬇️#Inequality"
687,"▪ GLOBAL COVID-19 PANDEMIC Italy reports 59,138 confirmed cases, 5,476 deaths from COVID-19 as of Sunday #Italy #COVID_19 #coronavirus "
688,"▪ VIRUS TO HIT JAPAN HARD Osaka and Hyogo may see COVID-19 patients up to 3,374 by April 3rd: health ministry #Japan #COVID_19 #coronavirus "
689,▪ FLIGHTS SUSPENSION Emirates to suspend most passenger flights starting March 25 #Emirates #coronavirus #flight
690,▪SURGE IN IMPORTED CASES S. Korea on alert as nearly 15% of newly-confirmed COVID-19 cases on Saturday were imported cases #COVID_19 #coronavirus #SouthKorea
691,"Poor water infrastructure is greater risk than coronavirus, says UN "
692,"T-REX EFFECTS? Man disguised as T-rex is seen in Spain, amid coronavirus lockdown. In Italy, man wears giant cardboard cicle. Funny Sad videos, which will help to lift your spirit #TRext #Dianasour #Disguise #Corona #Funnysad #Cardboard #Italy"
693,"El coronavirus logró lo que nadie, que use el uniforme del trabajo"
694,"Y luego de aquí sale ""El SUPER CORONAVIRUS-RECARGADO ULTA VIOLETA MATADOR DE PIEL156"" En que mundo vivimos ?? "
695,Si no me mata el coronavirus el dengue seguro 🤦🏻‍♀️
696,can coronavirus come and take me down already 
697,Dr. Martin Blaser Answers Coronavirus Questions From Twitter | Tech Supp... 
698,"#NewsFocus Even amid the coronavirus outbreak struggles, it has also produced unintended climate benefits due to mass shutdowns and travel restrictions. So what does this mean for our climate action goals? Tune in to find out with prof. @jon_d_erickson"
699,This Wuhan coronavirus seems to stick to politicians like flies stick to shit! Hope he gets well soon
700,Praying for Italy in these sad times. #Italystaystrong #ItalyCoronaVirus #PrayForItaly #PrayForTheWorld #Italia #CoVid19 #CoronaVirus https://apinoyinkorea.blogspot.com/2019/08/the-sistine-chapel-paintings-are-just.html?spref=tw
701,The United States should quickly release coronavirus-related medical supplies to countries that are being sanctioned.
702,"😄😄😄😄😄😄..........u have corona virus mask....ah, just kidding....i love uuu😄😄😄😄😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂"
703,#TestEverybodyASAP #HandstampPositives Coronavirus: The Hammer and the Dance - Tomas Pueyo - Medium 
704,S.Korean government sent mobile alert to all local workers who need to do social distancing to stop #CoronaVirus. -Stay home if you feel symptoms. -More than 2-meter distance at work -Don’t face each other while lunch(dinner) -Not to use multiplex facilities -Go home after work 
705,"Ahora saben porque existe el Coronavirus, amigos. "
706,Corona virus 
707,Carneiro confirma 9 nuevos casos de coronavirus en La Guaira http://dlvr.it/RSMbRd
708,3. With a korean number to inform us where the latest coronavirus patient has been tested and stay clear of that area 4.adopt a law within 48 hours to release funds to small shops so the economy won’t suffer 5. Only schools are closed and universities and
709,El coronavirus me gusta Oh lol 
710,"Coronavirus spurs Hawaii to take 'extreme action,' quarantine all arrivals to the state for 14 days https://fxn.ws/3djB1CE #FoxNews"
711,vou te passar corona vírus
712,my mom said I'm selfish and took my phone for not joining the family walk during the coronavirus pandemic when we are supposed to be inside the house at all cost. I'm the selfish one. #mom #coronavirus #covid19 #idiot
713,The lady asked me to move my car so that they can move in...I just knew it was a setup to give me coronavirus. I refused to open my door. Fear is weird. I need help.🤦🏾‍♀️
714,Sooo they’re trying to deploy us to help with the coronavirus? 😂 How tf we gonna help bitch ?!!
715,Sen. Rand Paul has coronavirus 
716,Spain to extend coronavirus state of emergency as deaths soar 
717,"anda taehyung, me come logo, o corona vírus vai matar todo mundo"
718,"It’s 5:53am here in Korea and I am running at my local park. Super creeped out — normally, there’s at least a few other people working out here, but it’s dead quiet today, probably because of #coronavirus."
719,"#Ohio &amp; #Louisiana just issued #StayAtHome orders, #Texas #governor #GregAbbott says they have no cases, so no need for #lockdown 🤷🏾‍♀️🤷🏾‍♀️ #COVIDー19 #coronavirus"
720,"Anyone else feel like @realDonaldTrump would be pushing COVID-19 fixes quicker if it were affecting the rust belt instead of the Blue States on the coast? Meanwhile, real American lives are being lost because he doesn’t give a fuck about them, only for how he looks. #Coronavirus"
721,@dpakman 님의 생방송 시청하기: LIVE: Trump Coronavirus Emergency Press Conference 
722,@NBCNewYork 님의 생방송 시청하기: Live: Mayor De Blasio gives updates on coronavirus response in the state 
723,@KVUE 님의 생방송 시청하기: LIVE: #Texas @GovAbbott provides update on state's efforts to combat #coronavirus. #COVID19 MORE: http://kvue.com/coronavirus
724,@NBCNews 님의 생방송 시청하기: LIVE: Texas Gov. Abbott provides update on coronavirus outbreak in state. 
725,Purtroppo a causa coronavirus stanno sospendendo tutto io quest'anno dovevo andare a berlino ma purtroppo salta
726,Coronavirus outbreak: Trudeau announces House of Commons to reconvene to... https://youtu.be/eWxCEDBX0gk - @YouTube
727,"Hija, estás viendo quien es nuestro presidente y cómo está actuando mucha gente que si tiene opción frente a el problema del coronavirus. No se necesita mucho para darse cuenta de cómo piensa la mayoría de la gente. Así que si, quieres que te entiendan? Específica."
728,"I am here questioning myself... #china should be paying for all the international financial damage that the #coronavirus is causing, considering that the spread is consequence of their local government mistake"
729,if you need cheered up here’s a video of my dad lecturing my dog about the coronavirus 
730,The road to hell is paved with coronavirus 🎶
731,I can't go back to Korea bc of coronavirus but people are losing their jobs so tbh I'm not gonna complain
732,"""Rand Paul becomes first US senator to test positive for coronavirus"" "
733,"Therefore, which one is more dangerous for humanity, #coronavirus or US gov. ? "
734,Upload 3/22/2020 #Virus CCPVirus #China | YouTube에서 'Rep. Jim Banks: China’s Communist Party Should Be Forced to Pay Reparations for Coronavirus Coverup' 보기 
735,Through Christianity Africans became slaves and died in millions and through the same religion Africans are likely to face another catastrophe the same or worse! #Coronavirus
736,Alcaldía de Maracaibo acelera recuperación del Hospital Universitario ante el primer caso de coronavirus http://dlvr.it/RSMGQ7
737,This is Infinity War in real time but only on earth 🌍 #Coronavirus
738,na verdade eu vou sim porque o corona vírus vai matar todo mundo mesmo
739,Any reported cases of coronavirus in Lesotho now?
740,Merci beaucoup papa Corona virus
741,Two Members Of Congress Have Tested Positive For The Coronavirus (plus Rand Paul) 
742,"Sim! Boatos que médicos na Índia tiveram sucesso no tratamento de coronavírus. Combinação de medicamentos utilizados: Lopinavir, Retonovir, Oseltamivir juntamente com Clorfenamina. Eles vão sugerir o mesmo medicamento globalmente.😅"
743,Libertarians with coronavirus I just can't...
744,Que o corona vírus acabe
745,Maybe that would make them take Coronavirus more seriously 😔🤧😂
746,Lord please paki end na sang corona virus 😢
747,"Ridiculous Trump. It's coronavirus in the rest of the world, but in America it's Trumpvirus "
748,Y encima me toman por loca agsghsgaj es que tienen la misma energía que los que me decían hace unas semanas q era una exagerada hablando del corona virus desde Corea cuando dije que la cosa era seria
749,De verdad que la gente de mi pueblo piensa que con un trozo de tela cosido por Lidi la peluquera (por decir) ya no van a pillar el corona virus es que NO ME LO PUEDO CREER
750,Yas! Corona virus got me eating shit everyday.. maybe one day i’ll have self control
751,"Median age in #Italy is 47.3, compared to 38.3 in #USA. Many of Italy’s deaths have among people in their 80s &amp; 90s, a pop known to be more susceptible to severe complications from #COVID-19 and the general annual influenza. #coronavirus."
752,"Why is #Italy suffering with #coronavirus so badly? Study showed 68,000 Italians die from flu over 4 seasons (17,000 per year on average) and it attacks excessive elderly, of which Italy has abundance. Italy has oldest pop in Europe, 23% of residents 65+ "
753,"On a serious note, Corona Virus a small thread; You don't know the whole and real situation unless you are in the midst of it. Home Quarantine is just the tip of the iceberg. There are families that are literally starving, because they don't have food on their table."
754,Corona virus takut pulak Buka aurat Tak takut
755,Coronavirus: Hong Kong confirms a second dog is infected https://www.koreatimes.co.kr/www/world/2020/03/672_286573.html#.XneFh4OtEto.twitter #COVID-19 Pet dogs
756,Coronavirus Pandemic: Sunnyvale Firm Receives FDA Emergency Approval For Rapid COVID-19 Test 
757,Hidden data is revealing the true scale of the coronavirus outbreak | WIRED UK 
758,"My brother, who is a GP in a large hospital in Oklahoma, hasn't voiced concern as well. When the thousands of flu patients leave the hospitals, there will be room for the hundreds of coronavirus patients."
759,".@realdonaldtrump is ""impressed"" with Kim Jong Un's efforts to defend his people from the coronavirus and offered to help such efforts, Kim's sister says. She warned against ""hasty optimism"" after her brother guided a missile test the previous day. "
760,#intdesB I am very sad that I have to go to a non-commercial class because of the coronavirus and I want to meet new friends.
761,How are people who test positive but with no symptoms not counted? Dont they test for corona virus because they symptoms?
762,"One of the filming location of #ItaewonClass I wish this corona virus will be gone, I wanna visit #Danbam 💚 📍 Namsan Park 📬 231 Samil-daero, Jung-gu, Seoul 🚉 Hoehyeon Station (subway line 4) exit 4, roughly 20 min. away on foot #BaekbomSquare #NamsanPark"
763,"[#COVID19 | #kit] ""Kosdaq-listed #Seegene, a #SouthKorean point-of-care diagnostic Co., said on Thursday it has completed a pre-submission meeting with the #US #FDA, a preliminary step to export the company’s #coronavirus #samplingkit to the U.S."" http://m.pulsenews.co.kr/view.php?sc=30800019&amp;year=2020&amp;no=288942 #pulse"
764,"Well said Dr. I have been branded racist and moronic for arguing Italy is an outlier and other countries will not necessarily follow the same mortality path. The hysteria, drama and pessimism on Twitter is staggering. Why are so many trying to talk up #coronavirus? Disgusting. "
765,dearest @kookmless are you a fucking 8 year old? Imma swear you have a mindset of a potato but that would be disrespectful for the potatoes gosh the immaturity is much worse than the corona virus 
766,"https://ncov2019.live/data Massachusetts, New Hampshire, New England coronavirus is in the community and spreading exponentially. STAY HOME, SAVE LIVES! #FlattenTheCuve #MassachusettsCoronavirus #Boston #BostonCoronavirus #NewHampshireCoronavirus #ManchesterNH #NashuaNH"
767,taecyeon & lee seojin 1 - 0 coronavirus
768,Yes.. In fact there are many Asymptomatic Covid-19 infection.The incubation period even up to 27 days. Thank you for telling that we should pay high attention to corona virus. Hope you can overcome.Pray for you.. 
769,"You're great and fine, but this Tedros guy essentially covered up this Coronavirus disaster with China. If this guy had done his job, we wouldn't be in this situation. This is also bad for Europe. There were already tensions before this, and the divide will become even larger"
770,"Due to the coronavirus, the coming worldwide economic recession (hopefully not depression), alliance mismanagement by SKorea and the US, and continued belligerence from NKorea, SKorea faces the biggest crises since the 1997 Asian Financial Crisis. 34/n"
771,"SKorean politics is a joke. Except that it's not funny. Although the coronavirus pandemic could roar back at any moment, both of the two major parties, the ruling Minjoo Party and the United Future Party are playing political games. 1/n"
772,Five things to help stop the spread of coronavirus 
773,Tell Congress and the White House to protect people from financial hardship due to the #coronavirus pandemic. Sign the @CRAdvocacy petition: https://action.consumerreports.org/finance20200320petition?recruiter_id=7505898
774,Yeah I’m sure that random cannon behind a fence is just covered in coronavirus... 
775,I wish u all free from Wuhan coronavirus~^&amp;~❤❤❤
776,"#Sweden currently has 68 patients related to the #coronavirus in ICUs, the youngest being 26 years old, the oldest 84. https://www.icuregswe.org/data--resultat/covid-19-i-svensk-intensivvard/ #COVID #COVID19"
777,●Self-response method 4 Wuhan Coronavirus● 1.Avoid drinking 2 much or overwork. 2.Don't exercise 2much 3.Stop ur diet right away. Dieting is dangerous because it reduces immunity a lot. 4.Refined carbohydrates such as flour N sugar can significantly reduce immunity. Avoid!
778,Stay home so Corona virus stays away from your home.
779,"Em tempos de Coronavírus, precisamos apoiar quem mais sofre com a crise. Assine para o Congresso aprovar uma Renda Básica Emergencial para as famílias mais pobres do Brasil! "
780,Cutie naman nung kanta ni Vice about Corona Virus 🤣🤣 aliw
781,Which is why Seoul government is warning that people who defy the ban on religious gatherings will be liable to pay for all costs if they gather and catch coronavirus in the process. 
782,"If u r not exposed, u can never get Wuhan coronavirus."
783,Y’all I just can’t help but think Cioccolata is Coronavirus. 
784,We must overcome the Wuhan Coronavirus. Prayer alone is not enough. We must act together.
785,"China Eastern Airlines has fired 73 Korean flight attendants by refusing to renew their annual contracts, but renewed the contracts of other flight attendants from coronavirus hotbeds like Japan and Italy. "
786,[reads this post] [googles how to send someone coronavirus]
787,Think the South Kotean government should simply put a ban and forcibly close them if they don’t listen. Worried Koreans are thinking #coronavirus is over when it’s not. 
788,एैसा स्वागत? #coronavirus है या @BeingSalmanKhan ?
789,"Sir if possible please arrange masks , suits and medical equipments .. you are rich and famous. Gather few of your friends and donate(Not Money). that would be great help to Doctors , nurses and medical staff who are preparing fight with #coronavirus"
790,Take out the word coronavirus there Joe and you might be onto something
791,"yeah, this info changes nothing, this is the way all states should be reporting data. none of these people would've died when they died if not for the coronavirus"
792,"Quantos hospitais poderiam ser feitos, médicos contratados, medicamentos comprados, testes de corona vírus, e salário básico poderia ser pago aos trabalhadores, se confiscássemos 50% da fortuna de cada bilionário brasileiro?!"
793,@La_SER 님의 생방송 시청하기: 🔴 DIRECTO | Sigue en vivo la última hora sobre el coronavirus y la cuarentena 
794,"@elmundoes 님의 생방송 시청하기: Los expertos del coronavirus, en directo "
795,"""Coronavirus: Death toll in Spain rises by 30% in a day"" #Coronavirus "
796,There isn’t just one approach to respond to the threat posed by the corona virus. 
797,"Palembang Corona virus end before ramadhan Corona virus end before ramadhan Corona virus end before ramadhan Corona virus end before ramadhan Corona virus end before ramadhan"" Aamiin"
798,"Taiwan Says It Warned WHO About Coronavirus In December, But Its Warnings Were Ignored https://dailycaller.com/2020/03/20/who-taiwan-coronavirus-warning/ via @dailycaller"
799,Janata curfew to make fight against coronavirus a success.. Encouraging people during hardship.. #btmlayout #Cheer4HealthWorkers #DefeatCorona #IndiaAgainstCorona #IndiaFightsCorona #bangalore #Karnataka @narendramodi @ZeeNews @PMOIndia @CMofKarnataka @ndtv @BangaloreMirror
800,For all the government servants as well as Doctors Woking day and night for cure Of corona virus spreading awareness huge repespect to all of them working hard. #JantaCurfew #CoronavirusPandemic #coronaupdatesindia #coronaawerness #QUANTUMLEAP #CoronavirusOutbreak india
801,Number of #CoronaVirus positive patients’ deaths by ages here in S.Korea released by S.Korean Government (March 22 0000 KST based) Over 80s : 41 70s : 37 60s : 17 50s : 7 40s : 1 30s : 1 No deaths under 29 so far. Total : 104
802,On the way BT21 Planet. #CoronaVirus 
803,"Looking at the fall in gold prices, everyone tends 2 cash in assets now. Cashing 2 avoid further damage ... is proof that there is a chance that u can rebound at any time if u have anticipation in the future. Anyway, if the coronavirus is quiet, it will go back 2 everyday life."
804,Ja maar ook so naar me ma want ze werkt op de intensive care met allemaal CORONA VIRUS patiënten
805,(2nd LD) Gov't issues special coronavirus quarantine rules for civil servants 
806,CORONA VIRUS 
807,FDA approves first rapid coronavirus test 
808,Even if that's a bad policy it's ridiculous to then claim he can't handle the coronavirus because of his positions on NK
809,"Great interview w/ Dr. Ki Mo-ran, the health expert who proposed drive-thru testing in South Korea. Dr. Ki says the coronavirus outbreak is at a critical juncture and emphasizes that social distancing is more important than ever "
810,شكرا جزيلا لكم ، مبادرة رائعة وعلى الأندية الرياضية في العالم ان تقتدي بكم ، عند الأزمات تظهر أخلاق الناس ، ونشكر خصوصا رئيس النادي ونفخر به وكافة أبناء الوطن وفعلهم للخير 🇸🇦. #SaudiArabia #Almeria #SpainCoronaVirus #COVID19 #coronavirus #Espanacoronavirus #Almería
811,"The words ""a country without hoarding"" are literally trending on South Korean Twitter right now lol. The S. Korean president, Moon Jae-in, thanked the public for not panic-buying stuff in reaction to #coronavirus 👀."
812,"Oh wow. Trending on Korean Twitter right now in the age of #coronavirus: ""A country without hoarding."" President Moon thanked the public for not panic-buying stuff during the #COVID19 outbreak. It's true — grocery stores never looked barren like in the US. #사재기_없는_나라"
813,"Ron Paul, an MD (people forget), on the coronavirus hoopla &amp; the danger of financial &amp; political motives that seek to gain from it: http://news.goldseek.com/RonPaul/1584463848.php"
814,"USA Friends: South Korea is months into the fight against #coronavirus and so far is a success story. Even so, social distancing is FAR from over. The govt. here is still issuing new measures. There's even rules now on the distance people should keep from each other at the gym."
815,The coronavirus outbreak is exposing the devastating gaps between the rich and poor at a moment when America is primed for class warfare https://www.businessinsider.com/coronavirus-exposes-disparity-could-spark-class-warfare-2020-3?utmSource=twitter&amp;utmContent=referral&amp;utmTerm=topbar&amp;referrer=twitter via @businessinsider
816,是哪种过敏?
817,"I hope people start to wake up to the fact that our liberty is at great threat. If there's anything positive coming out of this CCP Coronavirus, it's people's realization of the grave threat posed by this CCP. It's now up to the rest of the world. I hoped we learned our lesson"
818,The Coronavirus Could Reshape Global Order https://www.foreignaffairs.com/articles/china/2020-03-18/coronavirus-could-reshape-global-order?utm_medium=social&amp;utm_source=twitter_cta&amp;utm_campaign=cta_share_buttons 출처 @ForeignAffairs
819,"North Korea claims to have 0 #coronavirus cases, but analysts &amp; North Korean defectors told me they're hearing otherwise from people inside the country. We have no way to really know what's going on, but what we're hearing isn't good news. My latest: "
820,"Coronavirus Cases: 308,615 http://www.worldometers.info"
821,Just a friendly reminder to remember to wash your hands and stay away from coronavirus!
822,▪ OUTBREAK HITS TRADE S. Korea's trade with China down 11.7% in Feb. on COVID-19 outbreak #COVID_19 #coronavirus #China
823,"▪ COVID-19 IN EUROPE, U.S. COVID-19 cases surge in Europe, U.S. #COVID_19 #coronavirus #Europe"
824,"▪ COVID-19 IN S. KOREA S. Korea reports 98 new cases; total number of cases at 8,897 #COVID_19 #coronavirus #SouthKorea"
825,(LEAD) Gov't issues special coronavirus quarantine rules for civil servants 
826,Home of the brave? Coronavirus epidemic reveals America's fundamental weakness 
827,"Une pensée pour les étudiants parisiens qui regardent ""Buried"" en se disant que le mec a quand même un endroit spacieux. #COVIDー19 #confinementjour6 #coronavirus #CoronavirusFrance"
828,Gov't issues special coronavirus quarantine rules for civil servants http://yna.kr/AEN20200322002600315
829,"Mass move to work from home in coronavirus crisis creates opening for hackers: cyber experts - Reuters https://reut.rs/2xZWsbQ 재택 근무의 보안 위협, 해커들의 해킹 기회 다양"
830,Thank you for news. How about steam breathing? Steam's heat energy can kill the coronavirus.
831,What is one thing you really need now?? — Peace!!!! Hoping Corona Virus will gone :(((((((( 
832,STOP IT! @coronavirus
833,Microsoft offers premium Teams for free over the next six months due to coronavirus | Windows Central https://bit.ly/3dheXc1 // 마이크로소프트 팀스 6개월 무료 지원이었군요
834,"Microsoft Edge Stable releases paused while work schedules adapt to coronavirus pandemic | Wind Central https://bit.ly/2Ur4Zw3 구글 크롬과 동일하게 마이크로소프트 엣지도 스테이블 채널 업데이트 일시 정지, 보안/안정성 업데이트는 계속 제공"
835,Thank you for information. How about steam breathing. Steam's heat energy can kill the coronavirus.
836,& god so rid & cleansed the earth of religious extremists by having them disregard the danger of the corona virus.
837,Thank you for good information. How about steam breathing? Steam's heat energy can kill the coronavirus.
838,@kbkorb have you watched the movie named “Contagion” released in 2011? It talks about “coronavirus” spreading all over the world...
839,J'ai réussi à avoir un rdv le 30 mars chez le médecin...je suis très en colère concernant la gestion du coronavirus par l'état et le 15. Sachant que le 3 mars c'est le numéro de l'ars pour le Covid19 qui m'a renvoyée vers le 15 !!!
840,Thank you for good news. How about steam breathing? Steam's heat energy can kill the coronavirus.
841,Microsoft CEO Satya Nadella to employees on coronavirus crisis: ‘There is no playbook for this’ | The Seattle Times 
842,vas y là je vous jure avec le coronavirus j’ai l’impression c’est vrmnt chacun pour soi genr ce que j’ai a la maison faut que je protège un maximum ????
843,Steam breathing to kill coronavirus. 
844,"Ahn Cheol-soo supporters want to remind you that the leader of the minor opposition People's Party volunteered as a medical doctor in the fight against coronavirus. ""We will overcome COVID-19 with the people"" It's also National Assembly elections on April 15. "
845,S. Korean firm signs deal with Romania to export coronavirus testing kits: ministry 
846,‘Grotesque level of greed’: Jeff Bezos’ Whole Foods wants workers to pay colleagues’ sick leave during coronavirus – Raw Story https://bit.ly/2xinz1e 뉴스 출처 이 기사인 것 같군요
847,"China's coronavirus recovery is 'all fake,' whistleblowers and residents claim https://news.yahoo.com/chinas-coronavirus-recovery-fake-whistleblowers-191300391.html?soc_src=hl-viewer&amp;soc_trk=tw via @Yahoo"
848,"Como vocês podem ver, muita gente estocando papel higiênico e comida, e o supermercado lotado. Impossível comprar algo na Coreia 😂 #coronavirus #COVID19 #coreiadosul #vidanacoreia #southkorea #StaySafe #FiqueEmCasa"
849,Food Safety and Coronavirus: A Comprehensive Guide | Serious Eats 
