,Text
988,Minister Underlines Iran’s Preparedness to Transfer Experience to World in Coronavirus Battle http://fna.ir/ewgmwa
989,Coronavirus: First case reported in Soran district 
990,Saudi Aramco’s response to COVID-19 #Coronavirus 
991,"""La politique anti-iranienne de Trump est arrivée maintenant à la phase du terrorisme médical et cela entrave les efforts de l'#Iran dans la lutte contre le #Coronavirus."", a affirmé un professeur d'histoire à l'Université de Californie. http://fr.irna.ir/news/83725753/"
992,#Coronavirus: 122 décès supplémentaires en #Iran en 24 heures http://fr.irna.ir/news/83726244/
993,"The lockdown in Wuhan, the Chinese city where the global #coronavirus outbreak began, will be partially lifted on 8 April, officials say. "
994,I have lost two accounts with 4000$each in two separate Mondays. Because of #Corona Virus Crisis in World Economy. #Forex #COVIDIDIOTS
995,Bahrain: TRA Activates Preventive Measures to Combat Coronavirus 
996,Coronavirus outbreak has shaken the world to its core and brought everything to a pause. https://studyqurandaily.wordpress.com/2020/03/24/dealing-with-coronavirus-outbreak/ #CoronavirusLockdown #CoronavirusPandemic #muslims #islam #Kuwait #Pakistan #india
997,یه اتم بزنیم چین؟ #Coronavirus #Hantavirus
998,What countries have been affected by the novel coronavirus known as COVID-19? How many cases are there in China? https://infographics.channelnewsasia.com/covid-19/map.html via @ChannelNewsAsia
999,"Dance videos , tutting"
