,0
692,"NEWS: Huawei will halt its European mask donation programme for fear of becoming embroiled in a wider geopolitical powerplay, following comments from the EU’s Foreign Chief Josep Borrell that a ‘politics of generosity’ is being played out globally"
693,"""Overnight, our way of life has changed. Our streets have emptied. Our doors have shut. But however tough the virus is, the people of Europe are just as tough."" Full speech by @vonderleyen on #Coronavirus at the European Parliament in all EU languages → https://europa.eu/!ht69xh"
694,"BREAK: Germany records 4,954 new Coronavirus cases in last 24 hours, taking total to 36,508 - third-highest in Europe behind Italy and Spain. Deaths rose to 198 compared to 149 dead the day before Latest increase in recorded deaths was the highest since the start of the crisis"
695,🔴 LIVE: Parliament votes on three proposals to provide concrete support to Europeans and EU countries affected by the coronavirus outbreak ⬇ 
696,"🌍 #Coronavirus is an unprecedented challenge which humanity must face together! 🌻 We the European Greens, our member parties, and @GreensEFA stand united to take our part in the response to the pandemic: http://bit.ly/greens-coronavirus 💚 We are all in this together!"
697,The CoR's #COVID19 Action Plan will support and assist local &amp; regional authorities on the forefront of the fight against the #Coronavirus pandemic. The 5 action points are➡️http://www.cor.europa.eu/COVID19-actionplan.t.go #EuropeansAgainstCOVID19 #StrongerTogether #eulocal
698,"I would like to thank the health workers for their enormous efforts throughout Europe and to all the people who work to make everything work, thanks to the citizens who act responsibly to prevent the spread of the Coronavirus. #COVID19 https://europa.eu/!nv47ux"
699,"Swedish climate activist Greta Thunberg said that it was ""extremely likely"" that she had contracted the new coronavirus, after experiencing several symptoms following a trip to central Europe "
700,"France’s national medical institute is testing four experimental treatments to combat the #coronavirus, including chloroquine, as part of a wider European effort. "
701,"""The airline is pressing its government for a moratorium on new taxation, “in particular the tax being discussed within the European Green Deal” Anonymousn (of course!)✈️ executive using Covid to lobby against EU's ambitious climate agenda."
702,Coronavirus vs. Democracy. Latest🎙️episode with @joellegrogan on emergency powers in Europe and the prospect of #Orban ruling by decree.
703,"The European Commission is working closely with the research community to tackle the #COVID19. 17 research projects, involving 136 teams from across the EU and beyond, have been shortlisted for funding with a budget of €47.5 million."
704,Our goal is to ensure that 🇪🇺 countries can respond fully to the unprecedented challenges they face with the outbreak of the Coronavirus pandemic 👉🏻 https://bit.ly/2QzyDOu We will continue to act decisively and in full solidarity with our Member States at this time of need. – at European Commission - Berlaymont
705,"With #Iran facing a #coronavirus catastrophe because of illegal #US Sanctions, where is the outrage from European countries? The American treatment of Iran is developing into a form of Genocide, and still the #EU stays silent. Do Iranian lives not matter...?"
706,BREAK: Ryanair says it will ground nearly all its flights from next week due to the coronavirus crisis gripping Europe #CoronaVirusUpdate
707,"French Prime Minister Edouard Philippe said in an interview with France 2 tonight that though UK citizens are exempted from this EU ban for now, this could change if the UK doesn’t quickly align its #CoronaVirus protections with the rest of Europe."
708,Please read this thread showing how containment is the only viable strategy to fight #COVID19 at the moment In simple words:”throw the kitchen sink at this #COVID2019 epidemic. And do it now.” #coronavirus #COVIDー19 @IFRC_Europe @IFRCAfrica @IFRC_es @IFRC_MENA @IFRCAsiaPacific
709,Some powerful straight talking from #Serbia who have to look to #China for help with #coronavirus - Exposing the hypocrisy of the #EU - We have a lot to learn about #Solidarity from China and others. Europe needs to wake up to reality that the virus doesn't recognize borders...
710,"It is appropriate to focus public attention on the corona virus at the moment. But the climate crisis will not go away, and the European Green Deal is the best possible plan to revive the economy and European solidarity during and following the pandemic. "
711,"#Coronavirus: Europe plans full border closure in virus battle. ""Concretely, all trips between non-European countries and EU countries will be suspended,"" French President Macron said in a televised address on Monday. #COVID19"
712,"#Estonia, the leading education nation in Europe (No 1. in PISA test in Europe), announced that it is humbled to share all of its digital #education tools to support other countries’ education systems during the #coronavirus crisis: https://www.hm.ee/en/news/estonia-offers-its-digital-education-solutions-free-support-other-countries"
713,"Lack of investments in epidemic preparedness & lack of speed have delayed the #COVID response in many European countries: the consequences have been severe. Now it’s time to catch up, together &amp; until the very last case. #COVID19 #COVID2019 #coronavirus @ifrc @IFRC_Europe"
714,"Coronavirus: ""The borders of the Schengen zone will be closed for 30 days"", announces Macron https://health.liveuamap.com/en/2020/16-march-coronavirus-the-borders-of-the-schengen-zone-will via @Europe1"
715,Signed! 🖌🖌🖌 Prominent Europeans call for a European answer to the coronavirus threat 
716,"That is exactly what the @EU_Commission proposed yestarday ""European coordinated response to counter the economic impact of the Coronavirus"" 👉🏻 https://bit.ly/3aXeSrW https://twitter.com/Bruegel_org/status/1237981670617362432"
717,An intriguing thread about #UK approach to #Covid_19. Totally different from the approach adopted by Asian &amp; European countries. Definitely worth a read. #COVID19 #coronavirus #CovidUK
718,"🔈🚨 European Commission dedicated 164€ Million in funding to startups and SMEs that ""could help treating, testing, monitoring or other aspects of the Coronavirus outbreak."" The funding is managed via the EIC Accelerator "
719,Applications welcome from startups and SMEs with innovative solutions to tackle Coronavirus outbreak | European Commission https://europa.eu/!Ht67xK via @EU_Commission @CoR_President @RegMurciaBrux @FGaliciaEuropa @abruZZelles @ToscanaBXL @LawSchmitz @M_Gaudron @WolfgangPetzold
720,Our goal is to make sure our companies - big and small - have the liquidity they need to withstand the shock. And that jobs and incomes of affected workers are protected. We have all the tools we need at our disposal. We will use them fully as the situation evolves. #coronavirus – at European Commission - Berlaymont
721,BREAK: European Parliament w was moved from Strasbourg to Brussels this week will only be sitting one day - tomorrow debating urgent topics #coronavirus #migration #MFF and there will be no votes this week How long before it is suspended entirely I wonder #CoronaVirusUpdate
722,Belgian health minister Maggie De Block is asked in English why Belgium doesn’t have measures in place yet for #CoronaVirus. ‘No measures? I’m afraid you’re not informed’ she says before walking away. #coronavirusBelgie – at Europa building - European Council/Council of the European Union
723,"#EuropeanParliament Plenary moves to Brussels - decision should have been made Monday, but credit to @EP_President Sassoli, better late than never. Less credit to French Chair of #environment Committee - didn't want me to talk about Strasbourg at Exchanges on #coronavirus today "
724,What will be the impact of Coronavirus? End of Freedom of Movement? A Global Financial Crisis? Both will have a major impact on the EU and Eurozone. But the same could be said for UK trade talks. We live in interesting times and how this will play out for Brexit and Transition
725,European Parliament president David Sassoli has decided MEPs will not go to Strasbourg next week because of coronavirus. Session will take place in Brussels instead.
726,"Despite the coronavirus lockdown, both Greta and I made it into the European Parliament today. – at Europees Parlement / Parlement Européen"
727,"Late yest. @EP_President cancelled all external meetings @Europarl_EN due to #coronavirus .I was hosting big @globus_h2020 event in Parl. at 9am. People had already arrived but thanks to great work by @JelenaRadakovi1 overnight, event went ahead @ThonHotels @ucddublin #Covid_19"
728,"The declaration media representatives have to sign in order to enter the European Parliament. It is to say you’ve not been to China, Hong Kong, Iran, Italy, Japan, Singapore or South Korea in the last 14 days. h/t @elena_cavallone #Coronavirus #Covid19"
729,President @VonDerLeyen is announcing the launch of the EU’s emergency #CoronaVirus response team at the EU’s Emergency Reaponse Coordination Centre. Here at the centre they are closely monitoring the spread of the virus in Europe. – at European Commission - L-86 - ECHO
730,"Regarding #coronavirus, Panic does not help, neither does racism towards #Chinese community. But we should take lessons from Chinese who got control of the virus by restricting movement - #EuropeanParliament should hold March 9th Plenary in Brussels, not Strasbourg - @GUENGL ..."
731,The economic impact of epidemics and pandemics 🌍⛑👩🏼‍🔬🏥💊 new read by @AngeDelivorias #coronavirus #COVID2019 #Costofnonaction ➡️ https://www.europarl.europa.eu/RegData/etudes/BRIE/2020/646195/EPRS_BRI(2020)646195_EN.pdf – at European Parliament Kohl Building
732,"#Coronavirus: Health ministers from France, Germany, Italy and the EU Commission committed to keeping frontiers open at a meeting on Tuesday as new cases of the virus emerged throughout Europe and in central and southern Italy #COVIDー19"
733,"Now that Italy is the European country the most hit by the coronavirus 🦠, I feel so close to my Chinese friends who are all being affected by this astonishing situation since the beginning. Let’s follow the instructions from the institutions and don’t panic. 😘 #shadowculture"
734,🤝 Ongoing @EUCouncil: an extra #EPSCO Council on the novel #coronavirus #COVID2019. BE 🇧🇪 Minister for Health @Maggie_DeBlock &amp; her fellow EU 🇪🇺 colleagues discuss measures taken against the spread of #Corona in the EU &amp; possible complementary actions for better coordination. – at Europa building - European Council/Council of the European Union
735,"RABAT, March 27 (Reuters) - The European Union pledged 450 million euros in aid to help Morocco counter the coronavirus, a joint EU-Moroccan statement said on Friday. Why?"
736,Italian Prime Minister Giuseppe Conte warned Saturday that the European Union could lose its purpose if it fails to come up with a strong response to the coronavirus threat http://u.afp.com/3qSr
737,The European Union is doing everything it can to tackle the #coronavirus crisis and its consequences. It is now that we have to demonstrate what European and global solidarity really means. These unprecedented events call for unprecedented international action. #EUCO
738,Belgian health minister Maggie De Block is asked in English why Belgium doesn’t have measures in place yet for #CoronaVirus. ‘No measures? I’m afraid you’re not informed’ she says before walking away. #coronavirusBelgie – at Europa building - European Council/Council of the European Union
739,🤝 Ongoing @EUCouncil: an extra #EPSCO Council on the novel #coronavirus #COVID2019. BE 🇧🇪 Minister for Health @Maggie_DeBlock &amp; her fellow EU 🇪🇺 colleagues discuss measures taken against the spread of #Corona in the EU &amp; possible complementary actions for better coordination. – at Europa building - European Council/Council of the European Union
740,Nowcasting and Forecasting macro activity using big data: Daily Chinese GDP by @Q3Techno is today about 3.5% #coronavirus #bigdata #EconTwitter
741,#coronavirus looking at laundry :) pic.twitter.com/e137G873bj
742,"Waiting for the coronavirus consultants to pop up, that used to be GDPR experts, after they sold aloe vera, prior to selling cheaper energy for your home..."
743,Nowcasting and Forecasting macro activity using big data: Daily Chinese GDP by @Q3Techno is today about 3.5% #coronavirus #bigdata #EconTwitter
744,Bad luck or bad #policy response? How cognitive biases and partial solutions led Italy to become a disastrous battlefield of #Covid_19 #Harvard 👇
745,"""A vaccine is still at least 18 months away. In the meantime, we recognize that there is an urgent need for therapeutics to treat patients & save lives""-@DrTedros #COVID19 #coronavirus"
746,"🇷🇺 In #Moscow, a network of 100,000 cameras equipped with facial recognition technology are being used to make sure anyone placed under #quarantine stays off the streets #coronavirus #lockdown #Russia #COVID19"
747,"The need for reliable sources of information is more important than ever. That's why @EP_ScienceTech #ESMH has compiled a list of sources from recognised official international webpages providing daily updates, data &amp; maps about the new #coronavirus. 👇 "
748,This is consistent with the calculation I made from the rebound of « flu » reported by #sciensano a few days ago. The order of magnitude is right but I obtained 5% instead for #Belgium #coronavirus 
749,Some powerful straight talking from #Serbia who have to look to #China for help with #coronavirus - Exposing the hypocrisy of the #EU - We have a lot to learn about #Solidarity from China and others. Europe needs to wake up to reality that the virus doesn't recognize borders...
750,"Dear climate & energy Twitter community, with the global economy likely to take a significant hit from the impact and response to the #coronavirus epidemic, it's time to think about green stimulus. Any thoughts? What are the must read studies on this topic?"
751,"Someone should do a study about whether and how different countries are providing information about #coronavirus in their national signed languages. Significant differences in approach, speediness and quality. #covid2019 #1ntSL"
752,"Government's across Europe are warning people to prepare for #coronavirus restrictions to last for quite a while. Austria's PM described situation as a marathon. As of Wednesday, wearing a mask will be compulsory in Austrian supermarkets - which will provide masks to customers."
753,"""Dr Horton said the Government’s plan had ‘failed’, and that not following WHO advice was a mistake. He wrote: ‘They didn’t isolate and quarantine. They didn’t contact trace.These basic principles were ignored for reasons that remain opaque’."""
754,"Russian Military planes go to Italy with resources to fight #coronavirus while #US Military planes land in #Shannon on their way to destroy lives and communities - Virus is rampant in US, so why does our Government still allow US troops land? That's not 'doing all that it takes'."
755,"The pace of the spread of #coronavirus will see the Government get to where they should be soon - but it's unfortunate that they started behind the curve, and are still behind the curve. The lessons of China, S Korea and Italy need to be acted on with greater speed... "
756,"#Coronavirus - Sanctions on #Iran are a breach of International law -The Sanctions are killing people and the #US Government know it. America's use of Sanctions is an illegal form of war, it is a form of Terrorism - And the #EU is complicit in this murder of innocent people..."
757,Arif Aajakia speaks on: Corona Virus Minorities of Pakistan Incapable Imran Khan Government Indian NGO's speech against Modi Sarkar at UN on Assam 👇👇👇 .. https://youtu.be/j-ADY10zcic via @YouTube
758,"“Governments alone can’t stop the illness. However,citizens, heeding their advice, can surely minimize its impact.” Important lessons on trust & responsible behaviors from #Canada #COVIDー19 #coronavirus #COVID2019 @ifrc"
759,"#Covid19 is continuing to cause uncertainty across all sectors, especially for #SMEs. We have put together 15 actions for governments to protect European SMEs @SMEunited @ThierryBreton @profMarekBelka @EU_Growth @FTomaM1973 Check it out here:"
760,"#BREAKING IMF, World Bank call for governments to suspend debt payments by poorest nations so they can battle #coronavirus "
761,Research & Innovation 🔬🧪🦠 is critical to tackle this global crisis. The Commission launched a page to inform about all the 🇪🇺 EU research projects and initiatives to tackle the spread of #COVIDー19 and preparedness for other outbreaks. Learn here➡️
762,Interesting point: #Belgium’s regional governments have had a disjointed approach to #CoronaVirus. This is a problem also in other federal countries like Germany and the US Last night the states agreed to pass authority on this to the federal government. What if EU did the same? 
763,How different countries have responded to coronavirus. Interesting chart from @lewis_goodall @BBCNewsnight
764,Interesting graph showing the progression of #COVID19 in the world over time. #coronavirus @ifrc
765,Just in case your Monday has been more rubbish than usual. https://bit.ly/3dyGIN9 #LifeInTheTimeOfCorona #HopeInTheTimeOfCorona #BeAnArchipelago
766,"Life in locked-down Britain may not return to normal for six months or longer as it battles the coronavirus outbreak, a top health official warned, as the death toll reached more than 1,200 http://u.afp.com/3qfQ"
767,Life is carrying on as normal in Sweden - scientists explain the controversial approach https://bit.ly/2wKcwy5 #coronavirus 
768,Coronavirus in pictures: Life on balconies as the world locks down https://bit.ly/2wJcaaY #coronavirus 
769,Happy St Patrick’s Day to all around the world... just having a small glass to cheer you all in this crazy uncertain time.. stay safe everyone ☘️🇮🇪🥂 #StPatricksDay #France #ChateauLife #CoronaVirus – at Château de La Chênaie
770,"#EUcouncil through videoconferencing is as new as the crisis we’re facing in our respective countries. Belgium supports a coordinate effort to safeguard our Single Market, mutual help regarding the EU-citizens stuck abroad and a comprehensive economic approach. #Coronavirus 🇧🇪🇪🇺 "
771,31 Italian doctors are reported dead after being infected with #coronavirus; 17 of them GP’s. Hard hit Bergamo is having to send bodies to be cremated in other parts of Italy. Meanwhile a third group of doctors from China arrived in Italy to help.. 
772,"#China exports medical equipment to deal with #Coronavirus around the world - Meanwhile for many years the #US has exported Military and Financial Imperialism at a terrible cost for millions,+ continues to do so - Maybe it's time to start a #BDS Movement against United States..."
773,"China initially hid the coronavirus outbreak &amp; then reported low numbers to align with Xi's ""people's war"" propaganda campaign, raising doubts over new reports showing a decline in cases. Why is China on the UN committee overseeing human rights NGOs? https://www.washingtonpost.com/politics/2020/03/23/china-is-reporting-big-successes-coronavirus-fight-dont-trust-numbers/"
774,Arif Aajakia speaks on: Corona Virus Minorities of Pakistan Incapable Imran Khan Government Indian NGO's speech against Modi Sarkar at UN on Assam 👇👇👇 .. https://youtu.be/j-ADY10zcic via @YouTube
775,“Real change takes place in deep crisis. You will not stop the momentum that will build.” @SchleicherOECD spoke to @qz about the challenges and opportunities the #coronavirus #COVID19 crisis presents ⤵️ #LessonsForEducation
776,"The #COVID19 crisis is testing our capacities, but also our unity. We will only overcome this pandemic through joint global action. The #OECD is committed &amp; active to help countries win this war &amp; recover fast. Read my Op Ed here:"
777,Tackling the #coronavirus: view our suggested #taxpolicy &amp; #taxadministration measures governments can take to help taxpayers during the #COVIDー19 pandemic. 🔍 View additional policy responses from the @OECD on our dedicated website ➡️ http://www.oecd.org/coronavirus
778,Exxon Cracking Down on Employee Travel After Profits Collapse. The restrictions may signal intensifying concern among Exxon leadership about the prospects for a recovery as China’s coronavirus outbreak slams global energy demand. Bloomberg
779,#Repost @tomellis17 IG This video by @JOSHSTYLELA helps illustrate what #socialdistancing will eventually do to the #Coronavirus. Get it under control and smash it out of our lives. Stay home. Stay safe. We can do this. Sending all of you lots of love 🙏🏽😈 #tomellis #lucifer
780,30X to 50X Accelerated Gene Sequencing - NVIDIA offers free 90 day Parabricks license to researchers... #publichealth #gpus
781,"Coronavirus, the EU tech bubble angle: - Likely delays in the Digital Services Act timeline - Stakeholders call for push of data, AI consultation deadlines - Crisis could feed into digital policymaking (B-to-G data sharing, AI-only content moderation...) "
782,"Pests are set to flourish during the COVID_19 lockdown, causing problems for essential services according Pest Magazine: https://tinyurl.com/r9v744c #PestControl #EssentialServices"
783,"Medical staff have been the heros of #coronavirus crisis. But #EU rules have hollowed out Public Services, including Health. Crisis will cost Ireland at least 15 Billion - Will the people be paying for it for years? Ye printed money for the Banks, will ye do it for the people ..?"
784,"Shocking report on Sky News about the reason behind the UK government’s sudden switch its from controlled spread approach to suppression of the coronavirus: experts told them that a best case scenario under the existing model was 250,000 deaths."
785,Spread Love not Coronavirus ❤️ by @agathesorlet . #tiphaineillsutration #illsutration #spread #love #coronavirus #virus #illustration #agathesorlet #art https://ift.tt/3acmerF
786,"Coronavirus, the EU tech bubble angle: - Likely delays in the Digital Services Act timeline - Stakeholders call for push of data, AI consultation deadlines - Crisis could feed into digital policymaking (B-to-G data sharing, AI-only content moderation...) "
787,#DonaldTrump is the very worst person to handle the coronavirus crisis. It is the first major crisis Trump has faced that is not of his own making. Stocks down to 2008 after flight stop https://www.theguardian.com/world/2020/mar/12/donald-trump-coronavirus-crisis?CMP=Share_AndroidApp_Tweet #Trump #GOP #Republicans #JoeBiden #coronavirus #COVID19 #investments
788,[Ticker] #Sweden opts for voluntary approach to coronavirus 
789,.@wef Trustee @YoYo_Ma has launched #SongsofComfort to help people cope during lockdown - We'll be sharing musical submissions to help people cope with anxiety caused by coronavirus. Here's Crystal Awardee @angeliquekidjo singing Kulumbu! 🔊 Read more: https://bit.ly/2ybwS3J
790,"#BREAKING IMF, World Bank call for governments to suspend debt payments by poorest nations so they can battle #coronavirus "
791,#Coronavirus: World Bank $12 billion aid package to prioritise support to the poorest and most at-risk countries to counter the effects of #Covid_19 which has spread to more than 70 countries around the world #ResilienceForAll
792,"#Iran #Humanitaire: #Coronavirus: Defiant Youth Target Security Forces in Tehran, Khomeini’s So-Called Relief Committee, a Center of Plunder in Qom... http://as-human-lu.blogspot.com/2020/03/iran-news-in-brief-january-29-2020.html #Luxembourg #HumanRights #FreeIran #CSDHI #CNRI #PMOI/ #MEK pic.twitter.com/FXHlkfZvAR"
793,"Important update: NCRI's Committee on Security &Counterterrorism has obtained documents from regime's Emergency Org., making it palpably clear that Rouhani's claim abt learning of #coronavirus cases in Qom on Feb.19 &amp; that he had immediately informed the public is utterly false."
794,"Help Killing @corona Virus ! Kathleen Bade @KathleenFOX5 · 9m New #coronavirus numbers out of #NewYork: 1,218 deaths. More than 66,000 confirmed cases, +9,500 people hospitalized, +2,300 in intensive care. https://twitter.com/LtdMu11/status/1244683589997993984"
795,We Made Copies of Ventilator Parts to Help Hospitals Fight Coronavirus 
796,"#Iran Regime Lying About Deaths From #COVID19, Warns Insurgent; report on 03/26 webinar on #Coronavirus consequences in Iran. https://www.newsmax.com/john-gizzi/iran-coronavirus-ayatollah-mohaddessinkhameni/2020/03/26/id/960127/ @newsmax @johngizzi"
797,#EUAntitrust #coronavirus The Commission remains committed to providing swift antitrust guidance on cooperation initiatives in view of the coronavirus crisis and today launched a dedicated website on this subject https://ec.europa.eu/commission/presscorner/detail/en/mex_20_560
798,"Mind the last mile: Agustín Carstens calls for urgent action to bridge the last mile and get central bank liquidity, via banks, to the businesses that need it most #smallbusiness #SMEs #BankLending #taxes #tradefinance #Covid19 #coronavirus @FT @FTOpinion"
799,"#BaselCommittee’s oversight body, the Group of Central Bank Governors and Heads of Supervision, has announced Basel III will be deferred by one year to increase the operational capacity of #banks &amp; supervisors to respond to #coronavirus #BaselIII https://www.bis.org/press/p200327.htm"
800,"Medical staff have been the heros of #coronavirus crisis. But #EU rules have hollowed out Public Services, including Health. Crisis will cost Ireland at least 15 Billion - Will the people be paying for it for years? Ye printed money for the Banks, will ye do it for the people ..?"
801,"#BREAKING IMF, World Bank call for governments to suspend debt payments by poorest nations so they can battle #coronavirus "
802,"How workers + Small Bus. are supported thru #coronavirus crisis + afterwards, will determine the shape of Ireland for next few years - @graceblakeley 'Stolen' an important read to help understand the challenges + how we should deal with them. Bail out people not Banks this time.."
803,#Coronavirus: World Bank $12 billion aid package to prioritise support to the poorest and most at-risk countries to counter the effects of #Covid_19 which has spread to more than 70 countries around the world #ResilienceForAll
804,#COVID19: @EUCouncil adopts new legislation releasing #cohesionpolicy money from #EUBudget to help tackle the effects of #coronavirus pandemic. Entry into force in 2 days. Support for: ✅healthcare ✅SMEs ✅workers ✅community services Read the press release👇
805,"We are working to bring Europeans back home. ✔ 4,384 EU citizens repatriated via the EU Civil Protection Mechanism ✔ Almost 100 flights planned this week ✔ We are proposing to boost the #EUBudget by €45 million to help repatriation efforts https://europa.eu/!QU38QC #coronavirus "
806,"We are working to bring Europeans back home. ✔ 4,384 EU citizens repatriated via the EU Civil Protection Mechanism ✔ Almost 100 flights planned this week ✔ We are proposing to boost the #EUBudget by €45 million to help repatriation efforts https://europa.eu/!QU38QC #coronavirus "
807,"Government's across Europe are warning people to prepare for #coronavirus restrictions to last for quite a while. Austria's PM described situation as a marathon. As of Wednesday, wearing a mask will be compulsory in Austrian supermarkets - which will provide masks to customers."
808,"RT Europarl_EN ""📌Find out the latest news on the EU response to #Covid19 and the European Parliament's actions here ➡ http://eptwitter.eu/qp9d #EuropeansAgainstCovid19 """
809,"RT Europarl_EN ""The European Parliament votes on measures to mobilise additional funds helping EU countries tackle the #Covid19 outbreak and its effects. Read more ➡️ http://eptwitter.eu/qp7x #EuropeansAgainstCovid19 """
810,"RABAT, March 27 (Reuters) - The European Union pledged 450 million euros in aid to help Morocco counter the coronavirus, a joint EU-Moroccan statement said on Friday. Why?"
811,Italian Prime Minister Giuseppe Conte warned Saturday that the European Union could lose its purpose if it fails to come up with a strong response to the coronavirus threat http://u.afp.com/3qSr
812,"#BREAKING Death toll from coronavirus in Europe surges past 20,000: AFP tally "
813,"Why aren't @marksandspencer staff wearing face masks in the food halls unless they bring their own? Across Europe facemasks and screens are being provided, why aren't you doing it ? #coronavirus"
814,The European Union is doing everything it can to tackle the #coronavirus crisis and its consequences. It is now that we have to demonstrate what European and global solidarity really means. These unprecedented events call for unprecedented international action. #EUCO
815,"#Covid19 is continuing to cause uncertainty across all sectors, especially for #SMEs. We have put together 15 actions for governments to protect European SMEs @SMEunited @ThierryBreton @profMarekBelka @EU_Growth @FTomaM1973 Check it out here:"
816,"Wishing a speedy recovery to PM @BorisJohnson. My thoughts are with him and, indeed, with all families in the UK and across Europe &amp; the world that are affected by #coronavirus. I am convinced Europe can overcome these difficulties together. #StrongerTogether #ChacunPourTous"
817,We are working hard to keep art and culture alive and well in the times of #coronavirus. This is why we are launching #CreativeEuropeAtHome. Now more than ever we need the joy of a cultural experience 🎭 🎨. Visit the website for more details → https://europa.eu/!Xn96MN
818,"We call for another postponement of the planned European ""Farm to Fork” Strategy until at least after the summer. It's surely not the right moment to impose additional rules on farmers. #Coronacrisis #agriculture #COVID2019 @HerbertDorfmann #farmers"
819,My morning interview with @BloombergTV .Discussed the EU’s coordinated virus response - Europe is reacting boldly on coronavirus crisis and starting the work on exit strategy and economic recovery 👉🏻 – at European Commission - Berlaymont
820,"NEWS: Huawei will halt its European mask donation programme for fear of becoming embroiled in a wider geopolitical powerplay, following comments from the EU’s Foreign Chief Josep Borrell that a ‘politics of generosity’ is being played out globally"
821,"""Overnight, our way of life has changed. Our streets have emptied. Our doors have shut. But however tough the virus is, the people of Europe are just as tough."" Full speech by @vonderleyen on #Coronavirus at the European Parliament in all EU languages → https://europa.eu/!ht69xh"
822,"BREAK: Germany records 4,954 new Coronavirus cases in last 24 hours, taking total to 36,508 - third-highest in Europe behind Italy and Spain. Deaths rose to 198 compared to 149 dead the day before Latest increase in recorded deaths was the highest since the start of the crisis"
823,🔴 LIVE: Parliament votes on three proposals to provide concrete support to Europeans and EU countries affected by the coronavirus outbreak ⬇ 
824,"🌍 #Coronavirus is an unprecedented challenge which humanity must face together! 🌻 We the European Greens, our member parties, and @GreensEFA stand united to take our part in the response to the pandemic: http://bit.ly/greens-coronavirus 💚 We are all in this together!"
825,The CoR's #COVID19 Action Plan will support and assist local &amp; regional authorities on the forefront of the fight against the #Coronavirus pandemic. The 5 action points are➡️http://www.cor.europa.eu/COVID19-actionplan.t.go #EuropeansAgainstCOVID19 #StrongerTogether #eulocal
826,"I would like to thank the health workers for their enormous efforts throughout Europe and to all the people who work to make everything work, thanks to the citizens who act responsibly to prevent the spread of the Coronavirus. #COVID19 https://europa.eu/!nv47ux"
827,"Swedish climate activist Greta Thunberg said that it was ""extremely likely"" that she had contracted the new coronavirus, after experiencing several symptoms following a trip to central Europe "
828,"France’s national medical institute is testing four experimental treatments to combat the #coronavirus, including chloroquine, as part of a wider European effort. "
829,"""The airline is pressing its government for a moratorium on new taxation, “in particular the tax being discussed within the European Green Deal” Anonymousn (of course!)✈️ executive using Covid to lobby against EU's ambitious climate agenda."
830,Coronavirus vs. Democracy. Latest🎙️episode with @joellegrogan on emergency powers in Europe and the prospect of #Orban ruling by decree.
831,"The European Commission is working closely with the research community to tackle the #COVID19. 17 research projects, involving 136 teams from across the EU and beyond, have been shortlisted for funding with a budget of €47.5 million."
832,Our goal is to ensure that 🇪🇺 countries can respond fully to the unprecedented challenges they face with the outbreak of the Coronavirus pandemic 👉🏻 https://bit.ly/2QzyDOu We will continue to act decisively and in full solidarity with our Member States at this time of need. – at European Commission - Berlaymont
833,"With #Iran facing a #coronavirus catastrophe because of illegal #US Sanctions, where is the outrage from European countries? The American treatment of Iran is developing into a form of Genocide, and still the #EU stays silent. Do Iranian lives not matter...?"
834,BREAK: Ryanair says it will ground nearly all its flights from next week due to the coronavirus crisis gripping Europe #CoronaVirusUpdate
835,"French Prime Minister Edouard Philippe said in an interview with France 2 tonight that though UK citizens are exempted from this EU ban for now, this could change if the UK doesn’t quickly align its #CoronaVirus protections with the rest of Europe."
836,Please read this thread showing how containment is the only viable strategy to fight #COVID19 at the moment In simple words:”throw the kitchen sink at this #COVID2019 epidemic. And do it now.” #coronavirus #COVIDー19 @IFRC_Europe @IFRCAfrica @IFRC_es @IFRC_MENA @IFRCAsiaPacific
837,Some powerful straight talking from #Serbia who have to look to #China for help with #coronavirus - Exposing the hypocrisy of the #EU - We have a lot to learn about #Solidarity from China and others. Europe needs to wake up to reality that the virus doesn't recognize borders...
838,"It is appropriate to focus public attention on the corona virus at the moment. But the climate crisis will not go away, and the European Green Deal is the best possible plan to revive the economy and European solidarity during and following the pandemic. "
839,"#Coronavirus: Europe plans full border closure in virus battle. ""Concretely, all trips between non-European countries and EU countries will be suspended,"" French President Macron said in a televised address on Monday. #COVID19"
840,"#Estonia, the leading education nation in Europe (No 1. in PISA test in Europe), announced that it is humbled to share all of its digital #education tools to support other countries’ education systems during the #coronavirus crisis: https://www.hm.ee/en/news/estonia-offers-its-digital-education-solutions-free-support-other-countries"
841,"Lack of investments in epidemic preparedness & lack of speed have delayed the #COVID response in many European countries: the consequences have been severe. Now it’s time to catch up, together &amp; until the very last case. #COVID19 #COVID2019 #coronavirus @ifrc @IFRC_Europe"
842,"Coronavirus: ""The borders of the Schengen zone will be closed for 30 days"", announces Macron https://health.liveuamap.com/en/2020/16-march-coronavirus-the-borders-of-the-schengen-zone-will via @Europe1"
843,Signed! 🖌🖌🖌 Prominent Europeans call for a European answer to the coronavirus threat 
844,"That is exactly what the @EU_Commission proposed yestarday ""European coordinated response to counter the economic impact of the Coronavirus"" 👉🏻 https://bit.ly/3aXeSrW https://twitter.com/Bruegel_org/status/1237981670617362432"
845,An intriguing thread about #UK approach to #Covid_19. Totally different from the approach adopted by Asian &amp; European countries. Definitely worth a read. #COVID19 #coronavirus #CovidUK
846,"🔈🚨 European Commission dedicated 164€ Million in funding to startups and SMEs that ""could help treating, testing, monitoring or other aspects of the Coronavirus outbreak."" The funding is managed via the EIC Accelerator "
