ObservationDate,Country.Region,Confirmed,Deaths,Recovered
03/05/2020,Malaysia,50,0,22
03/06/2020,Malaysia,83,0,22
03/07/2020,Malaysia,93,0,23
03/08/2020,Malaysia,99,0,24
03/09/2020,Malaysia,117,0,24
03/10/2020,Malaysia,129,0,24
03/11/2020,Malaysia,149,0,26
03/12/2020,Malaysia,149,0,26
03/13/2020,Malaysia,197,0,26
03/14/2020,Malaysia,238,0,35
03/15/2020,Malaysia,428,0,42
03/16/2020,Malaysia,566,0,42
03/17/2020,Malaysia,673,2,49
03/18/2020,Malaysia,790,2,60
03/19/2020,Malaysia,900,2,75
03/20/2020,Malaysia,1030,3,87
03/21/2020,Malaysia,1183,4,114
03/22/2020,Malaysia,1306,10,139
03/23/2020,Malaysia,1518,14,159
03/08/2020,Maldives,4,0,0
03/09/2020,Maldives,4,0,0
03/10/2020,Maldives,6,0,0
03/11/2020,Maldives,8,0,0
03/12/2020,Maldives,8,0,0
03/13/2020,Maldives,9,0,0
03/14/2020,Maldives,10,0,0
03/15/2020,Maldives,13,0,0
03/16/2020,Maldives,13,0,0
03/17/2020,Maldives,13,0,0
03/18/2020,Maldives,13,0,0
03/19/2020,Maldives,13,0,0
03/20/2020,Maldives,13,0,0
03/21/2020,Maldives,13,0,0
03/22/2020,Maldives,13,0,0
03/23/2020,Maldives,13,0,5
03/07/2020,Malta,3,0,0
03/08/2020,Malta,3,0,0
03/09/2020,Malta,3,0,0
03/10/2020,Malta,5,0,0
03/11/2020,Malta,6,0,0
03/12/2020,Malta,6,0,0
03/13/2020,Malta,12,0,1
03/14/2020,Malta,18,0,1
03/15/2020,Malta,21,0,1
03/16/2020,Malta,30,0,2
03/17/2020,Malta,38,0,2
03/18/2020,Malta,38,0,2
03/19/2020,Malta,53,0,2
03/20/2020,Malta,64,0,2
03/21/2020,Malta,73,0,2
03/22/2020,Malta,90,0,2
03/23/2020,Malta,107,0,2
03/07/2020,Martinique,2,0,0
03/08/2020,Martinique,2,0,0
03/09/2020,Martinique,2,0,0
03/10/2020,Martinique,2,0,0
03/11/2020,Martinique,3,0,0
03/12/2020,Martinique,3,0,0
03/13/2020,Martinique,3,0,0
03/14/2020,Martinique,9,0,0
03/15/2020,Martinique,9,0,0
03/16/2020,Martinique,15,1,0
03/17/2020,Martinique,16,1,0
03/18/2020,Martinique,19,1,0
03/19/2020,Martinique,23,1,0
03/20/2020,Martinique,32,1,0
03/21/2020,Martinique,32,1,0
03/22/2020,Martinique,37,1,0
03/14/2020,Mauritania,1,0,0
03/15/2020,Mauritania,1,0,0
03/16/2020,Mauritania,1,0,0
03/17/2020,Mauritania,1,0,0
03/18/2020,Mauritania,1,0,0
03/19/2020,Mauritania,2,0,0
03/20/2020,Mauritania,2,0,0
03/21/2020,Mauritania,2,0,0
03/22/2020,Mauritania,2,0,0
03/23/2020,Mauritania,2,0,0
03/18/2020,Mauritius,3,0,0
03/19/2020,Mauritius,3,0,0
03/20/2020,Mauritius,12,0,0
03/21/2020,Mauritius,14,1,0
03/22/2020,Mauritius,18,1,0
03/23/2020,Mauritius,36,2,0
03/16/2020,Mayotte,1,0,0
03/17/2020,Mayotte,1,0,0
03/18/2020,Mayotte,3,0,0
03/19/2020,Mayotte,3,0,0
03/20/2020,Mayotte,6,0,0
03/21/2020,Mayotte,7,0,0
03/22/2020,Mayotte,11,0,0
01/23/2020,Mexico,0,0,0
02/28/2020,Mexico,1,0,0
02/29/2020,Mexico,4,0,0
03/01/2020,Mexico,5,0,0
03/02/2020,Mexico,5,0,0
03/03/2020,Mexico,5,0,1
03/04/2020,Mexico,5,0,1
03/05/2020,Mexico,5,0,1
03/06/2020,Mexico,6,0,1
03/07/2020,Mexico,6,0,1
03/08/2020,Mexico,7,0,1
03/09/2020,Mexico,7,0,1
03/10/2020,Mexico,7,0,4
03/11/2020,Mexico,8,0,4
03/12/2020,Mexico,12,0,4
03/13/2020,Mexico,12,0,4
03/14/2020,Mexico,26,0,4
03/15/2020,Mexico,41,0,4
03/16/2020,Mexico,53,0,4
03/17/2020,Mexico,82,0,4
03/18/2020,Mexico,93,0,4
03/19/2020,Mexico,118,1,4
03/20/2020,Mexico,164,1,4
03/21/2020,Mexico,203,2,4
03/22/2020,Mexico,251,2,4
03/23/2020,Mexico,316,3,4
03/08/2020,Moldova,1,0,0
03/09/2020,Moldova,1,0,0
03/10/2020,Moldova,3,0,0
03/11/2020,Moldova,3,0,0
03/12/2020,Moldova,3,0,0
03/13/2020,Moldova,6,0,0
03/14/2020,Moldova,12,0,0
03/15/2020,Moldova,23,0,0
03/16/2020,Moldova,23,0,0
03/17/2020,Moldova,30,0,1
03/18/2020,Moldova,30,1,1
03/19/2020,Moldova,49,1,1
03/20/2020,Moldova,66,1,1
03/21/2020,Moldova,80,1,1
03/22/2020,Moldova,94,1,1
03/23/2020,Moldova,109,1,2
02/29/2020,Monaco,1,0,0
03/01/2020,Monaco,1,0,0
03/02/2020,Monaco,1,0,0
03/03/2020,Monaco,1,0,0
03/04/2020,Monaco,1,0,0
03/05/2020,Monaco,1,0,0
03/06/2020,Monaco,1,0,0
03/07/2020,Monaco,1,0,0
03/08/2020,Monaco,1,0,0
03/09/2020,Monaco,1,0,0
03/10/2020,Monaco,1,0,0
03/11/2020,Monaco,1,0,0
03/12/2020,Monaco,2,0,0
03/13/2020,Monaco,2,0,0
03/14/2020,Monaco,2,0,0
03/15/2020,Monaco,2,0,0
03/16/2020,Monaco,7,0,0
03/17/2020,Monaco,7,0,0
03/18/2020,Monaco,7,0,0
03/19/2020,Monaco,7,0,0
03/20/2020,Monaco,11,0,0
03/21/2020,Monaco,11,0,0
03/22/2020,Monaco,23,0,1
03/23/2020,Monaco,23,0,1
03/10/2020,Mongolia,1,0,0
03/11/2020,Mongolia,1,0,0
03/12/2020,Mongolia,1,0,0
03/13/2020,Mongolia,1,0,0
03/14/2020,Mongolia,1,0,0
03/15/2020,Mongolia,1,0,0
03/16/2020,Mongolia,1,0,0
03/17/2020,Mongolia,5,0,0
03/18/2020,Mongolia,6,0,0
03/19/2020,Mongolia,6,0,0
03/20/2020,Mongolia,6,0,0
03/21/2020,Mongolia,10,0,0
03/22/2020,Mongolia,10,0,0
03/23/2020,Mongolia,10,0,0
03/17/2020,Montenegro,2,0,0
03/18/2020,Montenegro,1,0,0
03/19/2020,Montenegro,3,0,0
03/20/2020,Montenegro,14,0,0
03/21/2020,Montenegro,14,0,0
03/22/2020,Montenegro,21,0,0
03/23/2020,Montenegro,27,1,0
03/02/2020,Morocco,1,0,0
03/03/2020,Morocco,1,0,0
03/04/2020,Morocco,1,0,0
03/05/2020,Morocco,2,0,0
03/06/2020,Morocco,2,0,0
03/07/2020,Morocco,2,0,0
03/08/2020,Morocco,2,0,0
03/09/2020,Morocco,2,0,0
03/10/2020,Morocco,3,1,0
03/11/2020,Morocco,5,1,0
03/12/2020,Morocco,6,1,0
03/13/2020,Morocco,7,1,1
03/14/2020,Morocco,17,1,1
03/15/2020,Morocco,28,1,1
03/16/2020,Morocco,29,1,1
03/17/2020,Morocco,38,2,1
03/18/2020,Morocco,49,2,1
03/19/2020,Morocco,63,2,1
03/20/2020,Morocco,77,3,1
03/21/2020,Morocco,96,3,3
03/22/2020,Morocco,115,4,3
03/23/2020,Morocco,143,4,5
03/22/2020,Mozambique,1,0,0
03/23/2020,Mozambique,1,0,0
03/14/2020,Namibia,2,0,0
03/15/2020,Namibia,2,0,0
03/16/2020,Namibia,2,0,0
03/17/2020,Namibia,2,0,0
03/18/2020,Namibia,2,0,0
03/19/2020,Namibia,3,0,0
03/20/2020,Namibia,3,0,0
03/21/2020,Namibia,3,0,0
03/22/2020,Namibia,3,0,0
03/23/2020,Namibia,4,0,0
01/25/2020,Nepal,1,0,0
01/26/2020,Nepal,1,0,0
01/27/2020,Nepal,1,0,0
01/28/2020,Nepal,1,0,0
01/29/2020,Nepal,1,0,0
01/30/2020,Nepal,1,0,0
01/31/2020,Nepal,1,0,0
02/01/2020,Nepal,1,0,0
02/02/2020,Nepal,1,0,0
02/03/2020,Nepal,1,0,0
02/04/2020,Nepal,1,0,0
02/05/2020,Nepal,1,0,0
02/06/2020,Nepal,1,0,0
02/07/2020,Nepal,1,0,0
02/08/2020,Nepal,1,0,0
02/09/2020,Nepal,1,0,0
02/10/2020,Nepal,1,0,0
02/11/2020,Nepal,1,0,0
02/12/2020,Nepal,1,0,1
02/13/2020,Nepal,1,0,1
02/14/2020,Nepal,1,0,1
02/15/2020,Nepal,1,0,1
02/16/2020,Nepal,1,0,1
02/17/2020,Nepal,1,0,1
02/18/2020,Nepal,1,0,1
02/19/2020,Nepal,1,0,1
02/20/2020,Nepal,1,0,1
02/21/2020,Nepal,1,0,1
02/22/2020,Nepal,1,0,1
02/23/2020,Nepal,1,0,1
02/24/2020,Nepal,1,0,1
02/25/2020,Nepal,1,0,1
02/26/2020,Nepal,1,0,1
02/27/2020,Nepal,1,0,1
02/28/2020,Nepal,1,0,1
02/29/2020,Nepal,1,0,1
03/01/2020,Nepal,1,0,1
03/02/2020,Nepal,1,0,1
03/03/2020,Nepal,1,0,1
03/04/2020,Nepal,1,0,1
03/05/2020,Nepal,1,0,1
03/06/2020,Nepal,1,0,1
03/07/2020,Nepal,1,0,1
03/08/2020,Nepal,1,0,1
03/09/2020,Nepal,1,0,1
03/10/2020,Nepal,1,0,1
03/11/2020,Nepal,1,0,1
03/12/2020,Nepal,1,0,1
03/13/2020,Nepal,1,0,1
03/14/2020,Nepal,1,0,1
03/15/2020,Nepal,1,0,1
03/16/2020,Nepal,1,0,1
03/17/2020,Nepal,1,0,1
03/18/2020,Nepal,1,0,1
03/19/2020,Nepal,1,0,1
03/20/2020,Nepal,1,0,1
03/21/2020,Nepal,1,0,1
03/22/2020,Nepal,2,0,1
03/23/2020,Nepal,2,0,1
02/27/2020,Netherlands,1,0,0
02/28/2020,Netherlands,1,0,0
02/29/2020,Netherlands,6,0,0
03/01/2020,Netherlands,10,0,0
03/02/2020,Netherlands,18,0,0
03/03/2020,Netherlands,24,0,0
03/04/2020,Netherlands,38,0,0
03/05/2020,Netherlands,82,0,0
03/06/2020,Netherlands,128,1,0
03/07/2020,Netherlands,188,1,0
03/08/2020,Netherlands,265,3,0
03/09/2020,Netherlands,321,3,0
03/10/2020,Netherlands,382,4,0
03/11/2020,Netherlands,503,5,0
03/12/2020,Netherlands,503,5,0
03/13/2020,Netherlands,804,10,0
03/14/2020,Netherlands,959,12,2
03/15/2020,Netherlands,1135,20,2
03/16/2020,Netherlands,1414,24,2
03/17/2020,Netherlands,1708,43,2
03/18/2020,Netherlands,2056,58,2
03/19/2020,Netherlands,2465,77,2
03/20/2020,Netherlands,3003,107,2
03/21/2020,Netherlands,3640,137,2
03/22/2020,Netherlands,4216,180,2
03/23/2020,Netherlands,4764,214,3
02/28/2020,New Zealand,1,0,0
02/29/2020,New Zealand,1,0,0
03/01/2020,New Zealand,1,0,0
03/02/2020,New Zealand,1,0,0
03/03/2020,New Zealand,1,0,0
03/04/2020,New Zealand,3,0,0
03/05/2020,New Zealand,3,0,0
03/06/2020,New Zealand,4,0,0
03/07/2020,New Zealand,5,0,0
03/08/2020,New Zealand,5,0,0
03/09/2020,New Zealand,5,0,0
03/10/2020,New Zealand,5,0,0
03/11/2020,New Zealand,5,0,0
03/12/2020,New Zealand,5,0,0
03/13/2020,New Zealand,5,0,0
03/14/2020,New Zealand,6,0,0
03/15/2020,New Zealand,8,0,0
03/16/2020,New Zealand,8,0,0
03/17/2020,New Zealand,12,0,0
03/18/2020,New Zealand,20,0,0
03/19/2020,New Zealand,28,0,0
03/20/2020,New Zealand,39,0,0
03/21/2020,New Zealand,52,0,0
03/22/2020,New Zealand,66,0,0
03/23/2020,New Zealand,102,0,0
03/19/2020,Nicaragua,1,0,0
03/20/2020,Nicaragua,1,0,0
03/21/2020,Nicaragua,2,0,0
03/22/2020,Nicaragua,2,0,0
03/23/2020,Nicaragua,2,0,0
03/20/2020,Niger,1,0,0
03/21/2020,Niger,1,0,0
03/22/2020,Niger,2,0,0
03/23/2020,Niger,3,0,0
02/28/2020,Nigeria,1,0,0
02/29/2020,Nigeria,1,0,0
03/01/2020,Nigeria,1,0,0
03/02/2020,Nigeria,1,0,0
03/03/2020,Nigeria,1,0,0
03/04/2020,Nigeria,1,0,0
03/05/2020,Nigeria,1,0,0
03/06/2020,Nigeria,1,0,0
03/07/2020,Nigeria,1,0,0
03/08/2020,Nigeria,1,0,0
03/09/2020,Nigeria,2,0,0
03/10/2020,Nigeria,2,0,0
03/11/2020,Nigeria,2,0,0
03/12/2020,Nigeria,2,0,0
03/13/2020,Nigeria,2,0,0
03/14/2020,Nigeria,2,0,0
03/15/2020,Nigeria,2,0,0
03/16/2020,Nigeria,2,0,0
03/17/2020,Nigeria,3,0,0
03/18/2020,Nigeria,8,0,1
03/19/2020,Nigeria,8,0,1
03/20/2020,Nigeria,12,0,1
03/21/2020,Nigeria,22,0,1
03/22/2020,Nigeria,30,0,2
03/23/2020,Nigeria,40,1,2
02/28/2020,North Ireland,1,0,0
02/26/2020,North Macedonia,1,0,0
02/27/2020,North Macedonia,1,0,0
02/28/2020,North Macedonia,1,0,0
02/29/2020,North Macedonia,1,0,0
03/01/2020,North Macedonia,1,0,0
03/02/2020,North Macedonia,1,0,0
03/03/2020,North Macedonia,1,0,0
03/04/2020,North Macedonia,1,0,0
03/05/2020,North Macedonia,1,0,0
03/06/2020,North Macedonia,3,0,0
03/07/2020,North Macedonia,3,0,0
03/08/2020,North Macedonia,3,0,0
03/09/2020,North Macedonia,3,0,0
03/10/2020,North Macedonia,7,0,0
03/11/2020,North Macedonia,7,0,0
03/12/2020,North Macedonia,7,0,0
03/13/2020,North Macedonia,14,0,1
03/14/2020,North Macedonia,14,0,1
03/15/2020,North Macedonia,14,0,1
03/16/2020,North Macedonia,18,0,1
03/17/2020,North Macedonia,26,0,1
03/18/2020,North Macedonia,35,0,1
03/19/2020,North Macedonia,48,0,1
03/20/2020,North Macedonia,67,0,1
03/21/2020,North Macedonia,85,0,1
03/22/2020,North Macedonia,114,1,1
03/23/2020,North Macedonia,136,2,1
02/26/2020,Norway,1,0,0
02/27/2020,Norway,1,0,0
02/28/2020,Norway,6,0,0
02/29/2020,Norway,15,0,0
03/01/2020,Norway,19,0,0
03/02/2020,Norway,25,0,0
03/03/2020,Norway,32,0,0
03/04/2020,Norway,56,0,0
03/05/2020,Norway,87,0,0
03/06/2020,Norway,108,0,0
03/07/2020,Norway,147,0,0
03/08/2020,Norway,176,0,0
03/09/2020,Norway,205,0,1
03/10/2020,Norway,400,0,1
03/11/2020,Norway,598,0,1
03/12/2020,Norway,702,0,1
03/13/2020,Norway,996,0,1
03/14/2020,Norway,1090,3,1
03/15/2020,Norway,1221,3,1
03/16/2020,Norway,1333,3,1
03/17/2020,Norway,1463,3,1
03/18/2020,Norway,1550,6,1
03/19/2020,Norway,1746,7,1
03/20/2020,Norway,1914,7,1
03/21/2020,Norway,2118,7,1
03/22/2020,Norway,2383,7,1
03/23/2020,Norway,2621,10,6
03/10/2020,occupied Palestinian territory,25,0,0
03/11/2020,occupied Palestinian territory,0,0,0
03/12/2020,occupied Palestinian territory,0,0,0
03/14/2020,occupied Palestinian territory,0,0,0
03/15/2020,occupied Palestinian territory,0,0,0
03/16/2020,occupied Palestinian territory,0,0,0
03/17/2020,occupied Palestinian territory,0,0,0
02/24/2020,Oman,2,0,0
02/25/2020,Oman,2,0,0
02/26/2020,Oman,4,0,0
02/27/2020,Oman,4,0,0
02/28/2020,Oman,4,0,0
02/29/2020,Oman,6,0,1
03/01/2020,Oman,6,0,1
03/02/2020,Oman,6,0,1
03/03/2020,Oman,12,0,2
03/04/2020,Oman,15,0,2
03/05/2020,Oman,16,0,2
03/06/2020,Oman,16,0,2
03/07/2020,Oman,16,0,2
03/08/2020,Oman,16,0,2
03/09/2020,Oman,16,0,2
03/10/2020,Oman,18,0,9
03/11/2020,Oman,18,0,9
03/12/2020,Oman,18,0,9
03/13/2020,Oman,19,0,9
03/14/2020,Oman,19,0,9
03/15/2020,Oman,22,0,9
03/16/2020,Oman,22,0,9
03/17/2020,Oman,24,0,9
03/18/2020,Oman,39,0,12
03/19/2020,Oman,48,0,12
03/20/2020,Oman,48,0,12
03/21/2020,Oman,52,0,12
03/22/2020,Oman,55,0,17
03/23/2020,Oman,66,0,17
02/07/2020,Others,61,0,0
02/08/2020,Others,61,0,0
02/09/2020,Others,64,0,0
02/10/2020,Others,135,0,0
02/11/2020,Others,135,0,0
02/12/2020,Others,175,0,0
02/13/2020,Others,175,0,0
02/14/2020,Others,218,0,0
02/15/2020,Others,285,0,0
02/16/2020,Others,355,0,0
02/17/2020,Others,454,0,0
02/18/2020,Others,542,0,0
02/19/2020,Others,621,0,1
02/20/2020,Others,634,2,1
02/21/2020,Others,634,2,1
02/22/2020,Others,634,2,1
02/23/2020,Others,691,3,0
02/24/2020,Others,691,3,0
02/25/2020,Others,691,3,0
02/26/2020,Others,705,4,10
02/27/2020,Others,705,4,10
02/28/2020,Others,705,6,10
02/29/2020,Others,705,6,10
03/01/2020,Others,705,6,10
03/02/2020,Others,705,6,10
03/03/2020,Others,706,6,10
03/04/2020,Others,706,6,10
03/05/2020,Others,706,6,10
03/06/2020,Others,696,6,40
03/07/2020,Others,696,6,40
03/08/2020,Others,696,6,40
03/09/2020,Others,696,6,40
03/10/2020,Others,696,6,40
03/11/2020,Others,696,7,325
03/12/2020,Others,696,7,325
03/13/2020,Others,696,7,325
03/14/2020,Others,696,7,325
03/15/2020,Others,696,7,325
03/16/2020,Others,696,7,325
03/17/2020,Others,696,7,325
03/18/2020,Others,712,7,325
03/19/2020,Others,712,7,325
03/20/2020,Others,712,7,325
03/21/2020,Others,712,8,325
03/22/2020,Others,712,8,325
03/23/2020,Others,712,8,567
02/26/2020,Pakistan,2,0,0
02/27/2020,Pakistan,2,0,0
02/28/2020,Pakistan,2,0,0
02/29/2020,Pakistan,4,0,0
03/01/2020,Pakistan,4,0,0
03/02/2020,Pakistan,4,0,0
03/03/2020,Pakistan,5,0,0
03/04/2020,Pakistan,5,0,0
03/05/2020,Pakistan,5,0,0
03/06/2020,Pakistan,6,0,0
03/07/2020,Pakistan,6,0,0
03/08/2020,Pakistan,6,0,1
03/09/2020,Pakistan,6,0,1
03/10/2020,Pakistan,16,0,1
03/11/2020,Pakistan,19,0,2
03/12/2020,Pakistan,20,0,2
03/13/2020,Pakistan,28,0,2
03/14/2020,Pakistan,31,0,2
03/15/2020,Pakistan,53,0,2
03/16/2020,Pakistan,136,0,2
03/17/2020,Pakistan,236,0,2
03/18/2020,Pakistan,299,0,2
03/19/2020,Pakistan,454,2,13
03/20/2020,Pakistan,501,3,13
03/21/2020,Pakistan,730,3,13
03/22/2020,Pakistan,776,5,5
03/23/2020,Pakistan,875,6,13
03/05/2020,Palestine,4,0,0
03/06/2020,Palestine,16,0,0
03/07/2020,Palestine,22,0,0
03/08/2020,Palestine,22,0,0
03/09/2020,Palestine,22,0,0
03/10/2020,Panama,1,0,0
03/11/2020,Panama,8,1,0
03/12/2020,Panama,11,1,0
03/13/2020,Panama,27,1,0
03/14/2020,Panama,36,1,0
03/15/2020,Panama,43,1,0
03/16/2020,Panama,55,1,0
03/17/2020,Panama,69,1,0
03/18/2020,Panama,86,1,0
03/19/2020,Panama,109,1,0
03/20/2020,Panama,137,1,0
03/21/2020,Panama,200,1,0
03/22/2020,Panama,245,3,0
03/23/2020,Panama,313,3,1
03/20/2020,Papua New Guinea,1,0,0
03/21/2020,Papua New Guinea,1,0,0
03/22/2020,Papua New Guinea,1,0,0
03/23/2020,Papua New Guinea,1,0,0
03/08/2020,Paraguay,1,0,0
03/09/2020,Paraguay,1,0,0
03/10/2020,Paraguay,1,0,0
03/11/2020,Paraguay,5,0,0
03/12/2020,Paraguay,5,0,0
03/13/2020,Paraguay,6,0,0
03/14/2020,Paraguay,6,0,0
03/15/2020,Paraguay,6,0,0
03/16/2020,Paraguay,8,0,0
03/17/2020,Paraguay,9,0,0
03/18/2020,Paraguay,11,0,0
03/19/2020,Paraguay,11,0,0
03/20/2020,Paraguay,13,0,0
03/21/2020,Paraguay,18,1,0
03/22/2020,Paraguay,22,1,0
03/23/2020,Paraguay,22,1,0
03/06/2020,Peru,1,0,0
03/07/2020,Peru,1,0,0
03/08/2020,Peru,6,0,0
03/09/2020,Peru,7,0,0
03/10/2020,Peru,11,0,0
03/11/2020,Peru,11,0,0
03/12/2020,Peru,15,0,0
03/13/2020,Peru,28,0,0
03/14/2020,Peru,38,0,0
03/15/2020,Peru,43,0,0
03/16/2020,Peru,86,0,0
03/17/2020,Peru,117,0,1
03/18/2020,Peru,145,0,1
03/19/2020,Peru,234,0,1
03/20/2020,Peru,234,3,1
03/21/2020,Peru,318,5,1
03/22/2020,Peru,363,5,1
03/23/2020,Peru,395,5,1
01/23/2020,Philippines,0,0,0
01/30/2020,Philippines,1,0,0
01/31/2020,Philippines,1,0,0
02/01/2020,Philippines,1,0,0
02/02/2020,Philippines,2,1,0
02/03/2020,Philippines,2,1,0
02/04/2020,Philippines,2,1,0
02/05/2020,Philippines,2,1,0
02/06/2020,Philippines,2,1,0
02/07/2020,Philippines,3,1,0
02/08/2020,Philippines,3,1,0
02/09/2020,Philippines,3,1,0
02/10/2020,Philippines,3,1,0
02/11/2020,Philippines,3,1,0
02/12/2020,Philippines,3,1,1
02/13/2020,Philippines,3,1,1
02/14/2020,Philippines,3,1,1
02/15/2020,Philippines,3,1,1
02/16/2020,Philippines,3,1,1
02/17/2020,Philippines,3,1,1
02/18/2020,Philippines,3,1,1
02/19/2020,Philippines,3,1,1
02/20/2020,Philippines,3,1,1
02/21/2020,Philippines,3,1,1
02/22/2020,Philippines,3,1,1
02/23/2020,Philippines,3,1,1
02/24/2020,Philippines,3,1,1
02/25/2020,Philippines,3,1,1
02/26/2020,Philippines,3,1,1
02/27/2020,Philippines,3,1,1
02/28/2020,Philippines,3,1,1
02/29/2020,Philippines,3,1,1
03/01/2020,Philippines,3,1,1
03/02/2020,Philippines,3,1,1
03/03/2020,Philippines,3,1,1
03/04/2020,Philippines,3,1,1
03/05/2020,Philippines,3,1,1
03/06/2020,Philippines,5,1,1
03/07/2020,Philippines,6,1,1
03/08/2020,Philippines,10,1,1
03/09/2020,Philippines,20,1,1
03/10/2020,Philippines,33,1,2
03/11/2020,Philippines,49,1,2
03/12/2020,Philippines,52,2,2
03/13/2020,Philippines,64,5,2
03/14/2020,Philippines,111,8,2
03/15/2020,Philippines,140,11,2
03/16/2020,Philippines,142,12,2
03/17/2020,Philippines,187,12,5
03/18/2020,Philippines,202,19,5
03/19/2020,Philippines,217,17,8
03/20/2020,Philippines,230,18,8
03/21/2020,Philippines,307,19,13
03/22/2020,Philippines,380,25,17
03/23/2020,Philippines,462,33,18
03/04/2020,Poland,1,0,0
03/05/2020,Poland,1,0,0
03/06/2020,Poland,5,0,0
03/07/2020,Poland,5,0,0
03/08/2020,Poland,11,0,0
03/09/2020,Poland,16,0,0
03/10/2020,Poland,22,0,0
03/11/2020,Poland,31,0,0
03/12/2020,Poland,49,1,0
03/13/2020,Poland,68,2,0
03/14/2020,Poland,103,3,0
03/15/2020,Poland,119,3,0
03/16/2020,Poland,177,4,13
03/17/2020,Poland,238,5,13
03/18/2020,Poland,251,5,13
03/19/2020,Poland,355,5,1
03/20/2020,Poland,425,5,1
03/21/2020,Poland,536,5,1
03/22/2020,Poland,634,7,1
03/23/2020,Poland,749,8,13
03/02/2020,Portugal,2,0,0
03/03/2020,Portugal,2,0,0
03/04/2020,Portugal,5,0,0
03/05/2020,Portugal,8,0,0
03/06/2020,Portugal,13,0,0
03/07/2020,Portugal,20,0,0
03/08/2020,Portugal,30,0,0
03/09/2020,Portugal,30,0,0
03/10/2020,Portugal,41,0,0
03/11/2020,Portugal,59,0,0
03/12/2020,Portugal,59,0,0
03/13/2020,Portugal,112,0,1
03/14/2020,Portugal,169,0,2
03/15/2020,Portugal,245,0,2
03/16/2020,Portugal,331,0,3
03/17/2020,Portugal,448,1,3
03/18/2020,Portugal,448,2,3
03/19/2020,Portugal,785,3,3
03/20/2020,Portugal,1020,6,5
03/21/2020,Portugal,1280,12,5
03/22/2020,Portugal,1600,14,5
03/23/2020,Portugal,2060,23,14
03/16/2020,Puerto Rico,3,0,0
03/17/2020,Puerto Rico,0,0,0
03/18/2020,Puerto Rico,0,0,0
03/19/2020,Puerto Rico,0,0,0
03/20/2020,Puerto Rico,0,0,0
03/21/2020,Puerto Rico,0,0,0
03/22/2020,Puerto Rico,0,1,0
02/29/2020,Qatar,1,0,0
03/01/2020,Qatar,3,0,0
03/02/2020,Qatar,3,0,0
03/03/2020,Qatar,7,0,0
03/04/2020,Qatar,8,0,0
03/05/2020,Qatar,8,0,0
03/06/2020,Qatar,8,0,0
03/07/2020,Qatar,8,0,0
03/08/2020,Qatar,15,0,0
03/09/2020,Qatar,18,0,0
03/10/2020,Qatar,24,0,0
03/11/2020,Qatar,262,0,0
03/12/2020,Qatar,262,0,0
03/13/2020,Qatar,320,0,0
03/14/2020,Qatar,337,0,4
03/15/2020,Qatar,401,0,4
03/16/2020,Qatar,439,0,4
03/17/2020,Qatar,439,0,4
03/18/2020,Qatar,452,0,4
03/19/2020,Qatar,460,0,4
03/20/2020,Qatar,470,0,10
03/21/2020,Qatar,481,0,27
03/22/2020,Qatar,494,0,33
03/23/2020,Qatar,501,0,33
03/08/2020,Republic of Ireland,21,0,0
03/16/2020,Republic of the Congo,1,0,0
03/17/2020,Republic of the Congo,0,0,0
03/18/2020,Republic of the Congo,0,0,0
03/19/2020,Republic of the Congo,0,0,0
03/20/2020,Republic of the Congo,0,0,0
03/21/2020,Republic of the Congo,0,0,0
03/22/2020,Republic of the Congo,0,0,0
03/11/2020,Reunion,1,0,0
03/12/2020,Reunion,1,0,0
03/13/2020,Reunion,5,0,0
03/14/2020,Reunion,6,0,0
03/15/2020,Reunion,7,0,0
03/16/2020,Reunion,9,0,0
03/17/2020,Reunion,9,0,0
03/18/2020,Reunion,12,0,0
03/19/2020,Reunion,14,0,0
03/20/2020,Reunion,28,0,0
03/21/2020,Reunion,45,0,0
03/22/2020,Reunion,47,0,0
02/26/2020,Romania,1,0,0
02/27/2020,Romania,1,0,0
02/28/2020,Romania,3,0,0
02/29/2020,Romania,3,0,0
03/01/2020,Romania,3,0,0
03/02/2020,Romania,3,0,0
03/03/2020,Romania,3,0,0
03/04/2020,Romania,4,0,1
03/05/2020,Romania,6,0,1
03/06/2020,Romania,9,0,1
03/07/2020,Romania,9,0,3
03/08/2020,Romania,15,0,3
03/09/2020,Romania,15,0,3
03/10/2020,Romania,25,0,3
03/11/2020,Romania,45,0,6
03/12/2020,Romania,49,0,6
03/13/2020,Romania,89,0,7
03/14/2020,Romania,123,0,9
03/15/2020,Romania,131,0,9
03/16/2020,Romania,158,0,9
03/17/2020,Romania,184,0,16
03/18/2020,Romania,260,0,19
03/19/2020,Romania,277,0,25
03/20/2020,Romania,308,0,25
03/21/2020,Romania,367,0,52
03/22/2020,Romania,433,3,64
03/23/2020,Romania,576,7,73
01/31/2020,Russia,2,0,0
02/01/2020,Russia,2,0,0
02/02/2020,Russia,2,0,0
02/03/2020,Russia,2,0,0
02/04/2020,Russia,2,0,0
02/05/2020,Russia,2,0,0
02/06/2020,Russia,2,0,0
02/07/2020,Russia,2,0,0
02/08/2020,Russia,2,0,0
02/09/2020,Russia,2,0,0
02/10/2020,Russia,2,0,0
02/11/2020,Russia,2,0,0
02/12/2020,Russia,2,0,2
02/13/2020,Russia,2,0,2
02/14/2020,Russia,2,0,2
02/15/2020,Russia,2,0,2
02/16/2020,Russia,2,0,2
